gene,C1,C1_logFC,C1_FDR,C2,C2_logFC,C2_FDR,C3,C3_logFC,C3_FDR,module
ANO2,DOWN,-1.65960396231194,3.69028730605897e-05,NS,0.259103734237527,0.708772031018644,NS,0.365870668242573,0.339721299317891,DOWN IN LIMBUS
ANO3,DOWN,-1.57988550878333,0.0003961758226492,NS,-0.244888952873821,0.799018302609684,NS,-0.772212679950799,0.114629915023239,DOWN IN LIMBUS
ANO4,DOWN,-3.80037648990683,1.8156827308506e-05,NS,0.153365869899557,0.937084427404238,DOWN,-1.86255300250793,0.0321756146671736,DOWN IN LIMBUS
ANO6,UP,1.36003430904319,0.0001437646851331,NS,-0.0476217472234772,0.959388460204418,NS,-0.438171212462535,0.227891674474848,C1 SPECIFIC
ANOS1,DOWN,-1.48053505354046,0.0005527029254993,NS,-0.223451843645489,0.816288942646839,NS,0.386562588723916,0.422342420778566,DOWN IN LIMBUS
ANPEP,UP,2.27118197570475,3.09701172306597e-05,NS,0.771593295914064,0.353170421933865,UP,1.22973922026612,0.0272605893227969,SHARED C1 & C3
ANTXR1,UP,2.8541650651492,7.50824871712363e-06,NS,0.891325108515273,0.314814755035323,UP,2.15453394463536,0.0017872162374909,SHARED C1 & C3
ANTXR2,UP,3.52906912316998,1.95384860737443e-05,NS,0.226485220025276,0.894501100025352,NS,-1.55284927651957,0.0500315311123947,C1 SPECIFIC
ANXA3,UP,2.7293936956125,0.0001088626357303,NS,-1.41064454336572,0.208918385114637,DOWN,-2.40633847476532,0.0043539504533516,C1 SPECIFIC
ANXA5,UP,1.76802839414926,1.25552653536921e-05,NS,0.138914678231581,0.858313101021184,NS,0.44092353073472,0.218855699106055,C1 SPECIFIC
ANXA6,UP,2.01407104897045,0.0072403421789939,NS,0.890512847996536,0.576429998705385,NS,1.76483587075861,0.068890387073763,C1 SPECIFIC
ANXA8,DOWN,-1.23449804504498,8.37842866957782e-05,NS,0.233684385194616,0.67115517814732,NS,-0.913055269538241,0.0100298781496723,DOWN IN LIMBUS
ANXA8L1,DOWN,-1.23449804504498,8.37842866957782e-05,NS,0.233684385194616,0.67115517814732,NS,-0.913055269538241,0.0100298781496723,DOWN IN LIMBUS
ANXA9,NS,-0.637439002699214,0.0406322166188359,DOWN,-1.45628529659628,0.0288086798105972,DOWN,-1.98741692474263,0.0005263851410622,DOWN IN LIMBUS
AOC3,UP,1.80590194413466,0.0020302283497344,NS,0.773318288042979,0.512002919947663,UP,1.85682950546887,0.0158428163542319,SHARED C1 & C3
AOX1,UP,3.23988973267542,3.8582122900984e-06,NS,-0.278711991423918,0.811738378723534,UP,1.56536669541053,0.0155030490851385,SHARED C1 & C3
AP1M2,DOWN,-1.02073461721796,0.003064570109204,NS,-0.760483273870693,0.254785342382996,DOWN,-1.8014403809014,0.0009031405905669,DOWN IN LIMBUS
AP1S2,UP,1.20732146630746,8.11458998811229e-05,NS,0.280817083188936,0.586760991099359,NS,0.854698932414337,0.0126339559003927,C1 SPECIFIC
AP1S3,DOWN,-1.08285914105897,0.002498206759692,NS,0.0376921258113825,0.973085518982067,DOWN,-1.33925300786483,0.0067664371100677,DOWN IN LIMBUS
APBB2,UP,1.53991175593906,0.0010905788560851,NS,0.513774327586836,0.573065354058739,NS,0.850902743181509,0.120007601155273,C1 SPECIFIC
APCDD1,UP,1.4315114109074,0.0055881484974849,NS,0.344470173899271,0.782118319465588,NS,1.31097618412435,0.0509611741288403,C1 SPECIFIC
APOBEC3G,NS,-0.121653126985291,0.70017155484455,NS,-0.702536293944472,0.288420078687073,DOWN,-1.15187839453929,0.0129486323122164,DOWN IN LIMBUS
APOD,UP,1.93799333646929,0.0011221410621952,NS,1.30768503710707,0.229412301754488,UP,2.91876189517223,0.0009766284617255,SHARED C1 & C3
APOL2,UP,1.15153246065721,0.0002366823323685,NS,0.598709438766757,0.256789950858526,NS,0.313221619998256,0.343727574275561,C1 SPECIFIC
APOL3,UP,1.64450848580192,0.0003263999409611,NS,0.0454512306160266,0.971978006598108,UP,1.2412210580268,0.0212117177624281,SHARED C1 & C3
APOL6,NS,0.671003004542802,0.0359212806402806,NS,-0.716093827524158,0.299726265580665,DOWN,-1.10840220681471,0.0188107230528042,DOWN IN LIMBUS
APOLD1,UP,2.50776146288403,6.18749574140764e-05,NS,0.564196790199175,0.586760991099359,UP,1.87024751651852,0.0077065148364956,SHARED C1 & C3
AQP1,UP,1.61313435756542,0.0038151873544476,NS,1.21403362030521,0.265233117927353,UP,2.0031398941245,0.009680342053792,SHARED C1 & C3
AR,UP,2.04758857156392,0.0001262718828732,NS,1.58795887695369,0.0657752391475944,UP,1.91624297644519,0.0033287340783074,SHARED C1 & C3
ARAP2,DOWN,-1.0488571618842,0.0081353805538936,NS,-0.225170141190818,0.826041486390387,NS,-0.82797656671026,0.103662138946362,DOWN IN LIMBUS
ARAP3,UP,1.05467532599374,0.0001045036641952,NS,-0.316743753189,0.494162227051107,NS,-0.0289935686974427,0.932451829699662,C1 SPECIFIC
AREG,DOWN,-2.52939701078984,6.10048137810679e-05,DOWN,-1.95476571320056,0.0418510603938613,DOWN,-2.58271594555719,0.0010986232324334,DOWN IN LIMBUS
ARHGAP12,DOWN,-1.35019040138578,1.8088724263311e-06,NS,-0.0062658801279074,0.992201602679491,NS,-0.0894652527711752,0.718538625757896,DOWN IN LIMBUS
ARHGAP20,UP,1.26005875416141,0.000419828978806,NS,0.0116907142546889,0.991778070653971,UP,1.18181791939925,0.0078872292335134,SHARED C1 & C3
ARHGAP26,UP,1.97604826508315,1.17735905055328e-05,NS,0.198862228048124,0.804448438526791,NS,0.839949149583734,0.0465356004440465,C1 SPECIFIC
ARHGAP27,DOWN,-1.62976610813918,7.40388025034677e-05,NS,-0.362752576819741,0.601337970020853,NS,-0.927136333327997,0.0335975312142477,DOWN IN LIMBUS
ARHGAP29,UP,2.13026277256206,0.0002476124627092,NS,-0.101884709362523,0.946833051593211,NS,-0.394483651415529,0.535923691898292,C1 SPECIFIC
ARHGAP31,UP,1.88922218383836,1.22937553749236e-05,NS,0.260604349432731,0.710396677429699,NS,0.417458551592072,0.276382565098069,C1 SPECIFIC
ARHGAP44,DOWN,-1.46541220189544,0.0009384117705734,NS,0.101334999942536,0.931860485527806,NS,-0.668209961891325,0.183780270792904,DOWN IN LIMBUS
ARHGAP6,UP,2.38704957759049,0.0008708590333813,NS,-0.914690022336996,0.5083127762198,NS,1.40464152851887,0.0899088505039586,C1 SPECIFIC
ARHGAP9,UP,1.31889252215493,0.0002550282823298,NS,0.0414760145290902,0.966365016244728,NS,0.80004637362431,0.0464290742254788,C1 SPECIFIC
ARHGEF2,UP,1.05272424379066,0.0002983805457329,NS,-0.0830978322903348,0.907533873360838,NS,-0.239368397185174,0.451195532745543,C1 SPECIFIC
ARHGEF26,UP,1.03535270712368,0.0057552575254589,NS,0.597791426223214,0.43454630955257,NS,0.613970330469029,0.186660557477014,C1 SPECIFIC
ARHGEF28,DOWN,-1.30265542863285,0.0004636950005629,NS,0.358647550495292,0.607179789998367,NS,-0.295659405038423,0.479781665571479,DOWN IN LIMBUS
ARHGEF3,DOWN,-1.71465784924761,2.63249641279919e-05,NS,0.596964320566272,0.326763045879064,NS,0.682860534836516,0.0798951086196133,DOWN IN LIMBUS
ARHGEF4,DOWN,-1.45342322502092,1.41586294774874e-05,NS,0.490323152474247,0.309254608083692,NS,0.225148287390383,0.46618302398424,DOWN IN LIMBUS
ARHGEF40,UP,1.65854861698904,8.79756387749052e-05,NS,0.0016816948641569,0.998486050957243,NS,0.893227550995285,0.0451554933345557,C1 SPECIFIC
ARHGEF6,NS,0.898438216636461,0.0012535369992175,NS,0.562750657225275,0.276676688657422,UP,1.47020251446522,0.0006269924517683,C3 SPECIFIC
ARID5B,UP,1.31578995194745,0.0007981679738557,NS,0.294364872328373,0.715749644571025,UP,1.9343908335,0.0008343906528121,SHARED C1 & C3
ARK2C,UP,1.41121443845972,0.0003254452272656,NS,0.0616792417725529,0.953937768053865,NS,0.966868132302317,0.0327798233382992,C1 SPECIFIC
ARK2N,NS,-0.907830373261265,0.0010359420854581,NS,-0.668834583663467,0.179275907920499,DOWN,-1.11618170598341,0.0033287340783074,DOWN IN LIMBUS
ARL4A,UP,1.40940324708507,0.011777281557737,NS,-0.0971834096451314,0.957715158081379,NS,1.24140640542075,0.089846393285443,C1 SPECIFIC
ARL4D,DOWN,-1.48136730051116,0.0001474690547531,NS,-0.515396419504476,0.430764220403507,NS,-0.452652358522702,0.25500690068323,DOWN IN LIMBUS
ARL5B,DOWN,-2.13999511869966,8.18724631886816e-06,NS,-0.231741115636628,0.772827732337081,NS,-0.0843939703025174,0.866260039878957,DOWN IN LIMBUS
ARMCX1,UP,2.49010045926355,1.64117531748251e-06,NS,0.445617478194411,0.518175073257951,NS,0.918980130775539,0.0349703183462671,C1 SPECIFIC
ARMCX2,UP,1.77163619877251,5.96356280820729e-06,NS,0.483358094249141,0.37541649162806,NS,0.139473216002868,0.703335098611704,C1 SPECIFIC
ARMCX3,UP,3.26206031128938,1.20063757416571e-08,NS,0.0522961371695807,0.946919837370694,NS,0.498231467486198,0.120432171651646,C1 SPECIFIC
ARMCX4,UP,1.19395668981774,0.0083136879923668,NS,0.123427588050853,0.926922078364608,UP,1.25420311224887,0.0392528059812901,SHARED C1 & C3
ARMCX6,UP,1.70282531498378,6.46303872017515e-06,NS,-0.064623472623845,0.932849518554161,NS,-0.0054217252890982,0.989871321134107,C1 SPECIFIC
ARNT2,UP,1.33747795675139,8.94888774552588e-06,NS,0.238951626603472,0.594848887086039,UP,1.18083777404959,0.0007304966083286,SHARED C1 & C3
ARPC1A,NS,0.314701332251751,0.209908060090714,NS,-0.228609160848574,0.720783197770296,DOWN,-1.18470827779175,0.0041006311695618,DOWN IN LIMBUS
ARPC1B,UP,1.07337983163911,0.0005049925210565,NS,-0.321046608311157,0.575963320515131,NS,-0.938714027618602,0.0135734164881828,C1 SPECIFIC
ARRDC1,DOWN,-1.14401026046104,6.21911123735164e-06,NS,-0.404146642312753,0.240354240189254,NS,-0.703492498000503,0.0054133791396339,DOWN IN LIMBUS
ARSB,UP,2.01053756669279,4.51800498920427e-05,NS,0.699319244710601,0.36241580700574,NS,0.988811207353451,0.0472541733871564,C1 SPECIFIC
ARSG,DOWN,-1.43787805388313,5.72387273320326e-06,NS,-0.213313387291793,0.652758332231399,NS,0.463341755668094,0.091559999678177,DOWN IN LIMBUS
ARSJ,UP,1.38385704102532,0.0004660457931153,NS,-0.196316702661274,0.825648225201334,NS,-0.30513817121247,0.49422060583112,C1 SPECIFIC
ASAP1,UP,1.30120715622932,0.0002778046414745,NS,0.310615305005411,0.639371790417932,NS,0.663558533209355,0.0879567105622434,C1 SPECIFIC
ASAP2,NS,-0.291274747090922,0.33515252936973,NS,-0.21680078132268,0.789951410387599,DOWN,-1.16474789532904,0.0128834314888037,DOWN IN LIMBUS
ASIC1,UP,1.01039023992712,0.0001726932818577,NS,0.367938430432421,0.417938345163704,NS,0.689672486316085,0.0233145692513929,C1 SPECIFIC
ASPH,DOWN,-1.38562090947975,1.86702344530535e-05,NS,0.584577287212588,0.208766826388479,NS,0.403470183777088,0.172097005629889,DOWN IN LIMBUS
ASPHD2,DOWN,-1.08409100085779,0.0002939695679077,NS,0.443990033847643,0.392325631727251,NS,0.500637473662733,0.121296950375958,DOWN IN LIMBUS
ASPN,UP,2.90533029090357,1.08203394053088e-05,NS,0.789788461851341,0.407210823235096,UP,2.27547969986059,0.0017714263275663,SHARED C1 & C3
ATG10,DOWN,-1.0485152964475,0.0011061029856947,NS,-0.219578124002584,0.750651354906121,NS,-0.51167773849572,0.166852290617561,DOWN IN LIMBUS
ATL2,DOWN,-1.28107154068008,4.28632206710102e-06,NS,-0.589491177196552,0.106022066434109,NS,-0.903312246522403,0.0017918435210049,DOWN IN LIMBUS
ATP10A,UP,1.19142344630174,4.58638052232643e-05,NS,0.066713972732023,0.918204501184712,NS,0.914256958049159,0.0053448045560875,C1 SPECIFIC
ATP11A,UP,1.05282485869993,0.0001839932314658,NS,-0.189095429710916,0.723547675241347,NS,0.0500526835978929,0.888437867414217,C1 SPECIFIC
ATP13A2,NS,-0.0114512403146749,0.970163333282199,NS,-0.390811928713092,0.518605027897252,DOWN,-1.56191093059711,0.0008474512701516,DOWN IN LIMBUS
ATP1A2,UP,2.42342060747699,0.0013040330873968,NS,0.421678724631495,0.810487081351665,NS,1.70309887996717,0.0595218891332347,C1 SPECIFIC
ATP1B1,NS,0.0792089935672493,0.855307038916619,NS,-0.736071539472254,0.404677431682216,DOWN,-1.12011144154809,0.0488706947537612,DOWN IN LIMBUS
ATP1B3,DOWN,-1.02654643753804,0.0001580825589964,NS,-0.0662689699832866,0.918204501184712,NS,-0.0380403449473992,0.913475550015512,DOWN IN LIMBUS
ATP23,DOWN,-1.74740147961379,1.8088724263311e-06,NS,0.323383849632735,0.511310631372119,NS,-0.0721118657127295,0.832678737012937,DOWN IN LIMBUS
ATP8A1,UP,1.12524912795528,0.0015557242475233,NS,0.124446365650948,0.894501100025352,NS,0.578217422383148,0.165101832112518,C1 SPECIFIC
ATP8B2,UP,2.68375410076708,1.82800617047826e-06,NS,1.02966621385741,0.148110807588939,UP,1.79071435745054,0.0014003382944233,SHARED C1 & C3
ATXN7,DOWN,-1.08828770157972,0.0058164865913534,NS,0.253863341437604,0.79296577358173,NS,0.0750680339739063,0.90114559518377,DOWN IN LIMBUS
AVPR1A,UP,1.63619511201953,0.0018985295667173,NS,0.606475930735415,0.563296548399884,NS,1.23349073921821,0.056213619148016,C1 SPECIFIC
AXIN2,UP,1.45413333247369,8.08080308237934e-05,NS,0.983304096505936,0.0968593377966423,UP,1.50432390580066,0.0012823958147527,SHARED C1 & C3
AXL,UP,1.80190740103615,6.44368375149932e-06,NS,0.545234728393265,0.321598486926349,NS,0.886653432266872,0.0191364388707102,C1 SPECIFIC
B3GNT3,NS,-0.736466356375386,0.0337401917009338,NS,-0.743831529119618,0.315176781458006,DOWN,-1.48054468184299,0.0058137887585873,DOWN IN LIMBUS
B4GALNT3,DOWN,-1.41955869754498,0.0004506446277403,NS,-0.306920115913588,0.700189571010514,NS,-0.738752387317171,0.100492206286193,DOWN IN LIMBUS
B4GALT6,UP,1.70201748713021,0.0004530379348509,NS,0.50736355553225,0.571663066540489,NS,0.113503706910751,0.857057443421656,C1 SPECIFIC
BAALC,UP,1.65939951061435,0.0115920743289778,NS,-0.355115431691627,0.840380641745444,NS,1.42664395577057,0.0960737443964144,C1 SPECIFIC
BACE2,UP,1.51432892616079,8.57364775574542e-07,NS,-0.203804001687769,0.611590514039237,NS,-0.143708248259986,0.554833370859835,C1 SPECIFIC
BAIAP2,DOWN,-1.05125754975366,0.0005018098096401,NS,-0.049040532244546,0.953873714587408,NS,-0.193194128047548,0.579892369590063,DOWN IN LIMBUS
BAIAP2L1,DOWN,-1.55189105147501,0.0002045126550597,NS,-0.0050206293402999,0.996562643873083,DOWN,-1.43073494997784,0.0050511108079509,DOWN IN LIMBUS
BAK1,NS,-0.530159658056899,0.0064736355031191,NS,-0.334051856330245,0.401186623354404,DOWN,-1.1124070009199,0.0006269924517683,DOWN IN LIMBUS
BAMBI,NS,0.0048591514499367,0.992543648809881,NS,1.68143486417622,0.0588249886036334,UP,1.95543795436477,0.0037182899265492,C3 SPECIFIC
BBOX1,DOWN,-1.74903482837534,0.0024057090828303,NS,-0.687966972574969,0.555872860809523,NS,-0.282318316876797,0.710209295860356,DOWN IN LIMBUS
BCAM,DOWN,-1.31738319302815,0.0020373290337738,NS,-0.0970614449317937,0.936280394116544,NS,0.25076404111373,0.642179991613215,DOWN IN LIMBUS
BCAT1,UP,2.19573590318869,3.31204074109654e-05,NS,-0.389008430843753,0.65956903241658,NS,0.247363478118348,0.642179991613215,C1 SPECIFIC
BCHE,UP,1.47961837626974,0.0136071796294564,NS,-0.013727779028037,0.995245253426165,NS,0.541840647447962,0.496168463697828,C1 SPECIFIC
BCKDHB,NS,-0.82250121932709,0.000740756774998,NS,0.0738848941554675,0.906313653140161,UP,1.16578789708361,0.0010003036900882,C3 SPECIFIC
BCL11B,UP,1.31300276498879,0.0059040229415084,NS,0.374705559999959,0.73216901008275,NS,0.969199129528798,0.108360007639845,C1 SPECIFIC
BCL2,UP,2.51232035498644,0.0001550993275807,NS,0.211389306288678,0.889693531429345,UP,1.80204753990064,0.0169728523520024,SHARED C1 & C3
BCL2L11,DOWN,-1.55609253674943,0.001001205842899,NS,-0.304426739641553,0.768101417705727,NS,0.276915424670965,0.629201690979211,DOWN IN LIMBUS
BCL2L13,DOWN,-1.44504732509615,0.000206609126401,NS,0.924106547675686,0.158760274005846,NS,-0.323028912694777,0.434898569639547,DOWN IN LIMBUS
BCL6,NS,-0.0196649786268743,0.967056685569781,NS,0.53611870151453,0.560665484478749,UP,1.20049891656421,0.0387721526042813,C3 SPECIFIC
BCO1,DOWN,-1.2428049220266,0.0155368631934922,NS,-0.899533378080046,0.407359527251523,NS,0.29600503921932,0.680597366258071,DOWN IN LIMBUS
BCO2,DOWN,-1.62603025863608,9.45644779667123e-06,NS,0.120758276540249,0.863222802439948,NS,-0.0646439977929258,0.867280684563083,DOWN IN LIMBUS
BDKRB1,DOWN,-1.26275846855244,0.0034775598626942,NS,0.484897985580359,0.586760991099359,NS,0.423151735931426,0.428552067102282,DOWN IN LIMBUS
BEND5,DOWN,-1.19334771347604,0.0001434428368109,NS,0.264388985326946,0.63752473515327,NS,0.578978982148143,0.0786562802887957,DOWN IN LIMBUS
BEX1,UP,1.3628092593267,0.0082200529946471,NS,0.911032134536505,0.389780245171488,NS,1.1485656726049,0.0848669817721,C1 SPECIFIC
BGN,UP,1.29846956876938,0.0331043212063774,NS,1.67456080589518,0.18964519001331,UP,2.92085747167346,0.0029617593096586,SHARED C1 & C3
BHLHE22,UP,1.39783114661008,0.0009797580001164,NS,0.761771118289762,0.325404196429488,UP,1.14872301053563,0.0284180078084206,SHARED C1 & C3
BHLHE40,DOWN,-1.34317371590322,0.0068219029701056,NS,-0.141957575837475,0.922152695529188,NS,-0.661165108665735,0.286173054705575,DOWN IN LIMBUS
BHLHE41,DOWN,-1.70806666434734,3.2131424176378e-05,NS,0.631544793725569,0.308582913646748,NS,0.692663818514376,0.0808115627689831,DOWN IN LIMBUS
BHMT2,UP,1.73698725905303,0.0018488350800268,NS,0.823096025184607,0.447230758717198,UP,1.80283366310937,0.0141001999103784,SHARED C1 & C3
BICC1,UP,3.0346694778664,4.37569245768126e-05,NS,1.44133411645404,0.198031513304971,UP,1.94049696511756,0.0145150832795156,SHARED C1 & C3
BICD2,DOWN,-1.02198848075735,0.0001360722713099,NS,-0.0137785144802933,0.986612246981377,NS,-0.483514276691516,0.0840210501459561,DOWN IN LIMBUS
BID,NS,0.438557454972709,0.0711591411744332,NS,-0.920741332804365,0.0826708397775538,DOWN,-1.11650770211707,0.0044152138258307,DOWN IN LIMBUS
BMAL2,UP,1.39184089802939,0.0111704781190444,NS,-0.63555431488658,0.594772185078513,DOWN,-2.69798878796022,0.001883930491996,C1 SPECIFIC
BMP2,UP,1.76012242983833,7.57828510511261e-05,NS,-0.068121241485632,0.952049407076875,NS,-0.0621290899992397,0.910048043950724,C1 SPECIFIC
BMP4,UP,2.00417771697217,5.42726142956139e-06,UP,1.21350404719831,0.0376019593302066,UP,1.7029529407332,0.0006269924517683,CORE — all 3 contrasts
BMP7,DOWN,-1.14266712575463,0.0076641150060719,NS,0.73314540933229,0.404677431682216,UP,1.18513387370998,0.0391453568421874,C3 SPECIFIC
BMPER,UP,1.3253045983175,0.0254807543101392,NS,1.45606538525644,0.241661154121267,UP,1.84487138028205,0.0294050135786431,SHARED C1 & C3
BNC2,DOWN,-1.65437665988895,3.5835445105702e-05,NS,0.33030764026826,0.612782515502442,NS,0.617098894145252,0.108748966499002,DOWN IN LIMBUS
BNIP3,UP,1.84596107302131,0.0001791893902463,NS,0.461318897367365,0.59553648108512,NS,-0.35017958638864,0.505531281200996,C1 SPECIFIC
BNIPL,DOWN,-1.59851237229413,0.0067400562236176,NS,-0.282495898696464,0.85906742669184,NS,0.0950491255397772,0.917794921361494,DOWN IN LIMBUS
BOC,NS,0.303752624040554,0.48620581941176,NS,0.610566490826248,0.544238246417765,UP,1.93674058556461,0.005106448558742,C3 SPECIFIC
BRD7,DOWN,-1.11159811030553,3.79990792271678e-05,NS,-0.258547872631767,0.553334220128243,NS,-0.341987793960723,0.181501954063833,DOWN IN LIMBUS
BRI3BP,DOWN,-1.10530892946196,1.16966922315599e-05,NS,-0.0792465064745098,0.871722725837851,NS,-0.565288238874253,0.0213319047411813,DOWN IN LIMBUS
BST1,NS,0.94512781543573,0.0274109217932588,NS,-0.316100543622723,0.771475201819442,UP,1.5312018858053,0.0153539062587481,C3 SPECIFIC
BTBD16,DOWN,-1.73650709919919,7.06576883509358e-05,NS,-0.539347871149693,0.446556494589212,NS,-0.603001239736742,0.162689976710194,DOWN IN LIMBUS
BTF3L4,DOWN,-1.02429831050477,8.87967960423385e-05,NS,-0.122010012904609,0.818222603565007,NS,-0.0813199009905929,0.784118686047052,DOWN IN LIMBUS
BTG1,DOWN,-1.03794793720777,0.0166698189390639,NS,-0.104944192395211,0.938533901733255,NS,-0.196745895774285,0.756252123610105,DOWN IN LIMBUS
BTNL9,UP,2.04078850269378,0.0003254452272656,NS,0.791642824685423,0.426728697756109,UP,1.47041426392725,0.0261931485573046,SHARED C1 & C3
C10orf55,DOWN,-1.00969907959407,0.0007689816741772,NS,-0.195792827776495,0.759313089042429,DOWN,-1.01199518944606,0.0086668610991661,DOWN IN LIMBUS
C12orf75,DOWN,-1.06483329270572,0.0347202236772025,NS,0.789496006846871,0.485014696894463,NS,-0.237866333180552,0.753106599075696,DOWN IN LIMBUS
C14orf132,UP,1.07793906216529,0.0024369264568855,UP,1.60267322188793,0.0175788313681996,UP,1.57777105323932,0.0024238079375671,CORE — all 3 contrasts
C15orf48,UP,2.15838718312368,0.0118224424937547,NS,-2.72050067382061,0.116022433230377,DOWN,-3.64585583193941,0.0047950798566344,C1 SPECIFIC
C1QA,UP,1.60220350274557,0.0023538754742908,NS,-0.852740991523095,0.404725057516516,NS,1.09157379660581,0.0890885008797566,C1 SPECIFIC
C1QB,UP,2.46780571528807,0.001413994207729,NS,-0.583746584567082,0.722942631791183,NS,1.8397557511933,0.0506291352707272,C1 SPECIFIC
C1QC,UP,2.23569058698482,0.0023199542565612,NS,-0.72100716188418,0.63752473515327,NS,1.63102369532658,0.0698850535756102,C1 SPECIFIC
C1QTNF5,NS,0.98297264475903,0.0013999335860063,NS,0.402644792835721,0.5085826005182,UP,1.16344901281161,0.0053448045560875,C3 SPECIFIC
C1QTNF7,UP,2.68438677191148,0.000126150919819,NS,1.64450913411462,0.148694688312413,UP,2.44393627351764,0.0039042845874485,SHARED C1 & C3
C1R,UP,3.98790744700758,5.91287768764395e-07,NS,0.0599128643665772,0.968908228331842,UP,2.82883146247363,0.000512309637123,SHARED C1 & C3
C1RL,UP,1.48127172604261,6.44368375149932e-06,NS,-0.18884390606943,0.714443688386792,NS,0.859333229310483,0.0078872292335134,C1 SPECIFIC
C1S,UP,4.4953983377851,3.24522346236138e-07,NS,0.270249346382615,0.832950114744517,UP,2.94021016144888,0.0005263851410622,SHARED C1 & C3
C1orf105,DOWN,-1.60494237297981,0.0003721921466099,NS,0.093769183655783,0.935992890244237,NS,-0.881737339172098,0.0777300197564513,DOWN IN LIMBUS
C1orf115,UP,1.25201356262111,0.0009787633202223,NS,-0.501519223053593,0.493748323245482,NS,0.428494849401494,0.324210017828406,C1 SPECIFIC
C1orf116,DOWN,-1.21151165687981,0.0263387646705808,NS,-0.449850698404122,0.735498244738486,DOWN,-2.03519081076392,0.0122519682198608,DOWN IN LIMBUS
C1orf162,UP,1.88473901261782,0.0028844695006746,NS,-0.255409844108095,0.877843943363877,UP,1.74465179980722,0.033325049848404,SHARED C1 & C3
C1orf198,UP,1.65729691563775,5.99893812447623e-05,NS,0.768935857366975,0.229727997257715,UP,1.18419231370149,0.0096412528523095,SHARED C1 & C3
C1orf21,NS,0.804228098866646,0.0145337936420375,NS,0.763602558707393,0.265009572388696,UP,1.03125031414047,0.0258882321374834,C3 SPECIFIC
C1orf210,DOWN,-1.04505097666387,0.0044416182833876,NS,-0.747081387755573,0.305411214511982,NS,-0.268752391983405,0.570385837452401,DOWN IN LIMBUS
C1orf53,DOWN,-1.13697477199525,0.0022485519513841,NS,-0.727462684946587,0.305411214511982,NS,-0.594902559017445,0.178584401862923,DOWN IN LIMBUS
C1orf74,NS,-0.876152526810156,0.0013751658296638,NS,-0.227090197802019,0.68945086434907,DOWN,-1.05286285990497,0.0048463135762321,DOWN IN LIMBUS
C21orf91,DOWN,-1.07759129726475,4.45742699734594e-05,NS,-0.250665235225699,0.557722580166791,NS,-0.776737892753488,0.0075394749044699,DOWN IN LIMBUS
C2CD2L,DOWN,-1.43610192311233,2.55174666489193e-05,NS,-0.398888157019226,0.445411043219827,NS,-0.178973976414054,0.590276170339713,DOWN IN LIMBUS
C2orf88,UP,1.06955928674124,0.0010277652426677,NS,-0.0589961899069635,0.950488596681095,NS,0.822090055636587,0.0384025140086888,C1 SPECIFIC
C3,UP,4.38013678691779,5.91287768764395e-07,NS,-1.64444380403312,0.105068117404459,DOWN,-1.53368039561705,0.0284136089636121,C1 SPECIFIC
C3AR1,UP,1.91586370203143,0.0009546366939949,NS,-0.0289620069446341,0.988430822894067,NS,1.35335156048922,0.0504962473003795,C1 SPECIFIC
C3orf52,DOWN,-1.29279055431067,0.0001542920239088,NS,0.366781072318846,0.539837582625005,NS,-0.289445065083295,0.416066238959372,DOWN IN LIMBUS
C3orf70,UP,1.52082409733998,0.0005624506459299,NS,0.440956567528695,0.596228742322249,UP,1.31302493657378,0.0156957693431539,SHARED C1 & C3
C4A,NS,0.985503878634876,0.0010428363762628,NS,0.55326033568687,0.314814755035323,UP,1.00720580855768,0.009861865075818,C3 SPECIFIC
C4B,NS,0.985503878634876,0.0010428363762628,NS,0.55326033568687,0.314814755035323,UP,1.00720580855768,0.009861865075818,C3 SPECIFIC
C4B_2,NS,0.985503878634876,0.0010428363762628,NS,0.55326033568687,0.314814755035323,UP,1.00720580855768,0.009861865075818,C3 SPECIFIC
C4orf19,DOWN,-2.69470376339446,3.66564364986966e-06,NS,-0.57119512445901,0.477743708203904,NS,-0.729706087536679,0.131633404065141,DOWN IN LIMBUS
C6orf132,DOWN,-1.92792274497406,3.68273495909298e-06,NS,0.206236576782893,0.748449233858156,NS,-0.568153777917541,0.104209680791966,DOWN IN LIMBUS
C6orf52,DOWN,-1.49685216764397,6.69645822945912e-05,NS,-0.0213030495157795,0.983743570143102,NS,-0.620636013010049,0.0982581553355353,DOWN IN LIMBUS
C7,UP,2.6098303059365,0.0001009544671293,NS,0.649604799099779,0.568627131687958,UP,1.79473183992075,0.0163657814462638,SHARED C1 & C3
C9orf43,DOWN,-1.20945579162283,1.66804784128073e-05,NS,-0.221854955377221,0.612548447586393,NS,-0.217488543169169,0.398238551103206,DOWN IN LIMBUS
CA12,UP,2.4662906463766,0.01740361394489,NS,0.325328824939195,0.917804428879256,NS,0.683861981067832,0.633515777262655,C1 SPECIFIC
CA13,UP,1.34339558096633,0.0015352588931219,NS,-0.497062622229453,0.554680367181658,NS,0.234130637732126,0.658898991252591,C1 SPECIFIC
CA6,DOWN,-3.0945299321191,0.0001869932016838,NS,1.08218918480314,0.444549893660659,NS,-0.45641791914504,0.614737926282261,DOWN IN LIMBUS
CAB39,NS,-0.24459897224107,0.165669208029899,NS,-0.024769709347412,0.968944012109456,DOWN,-1.06025074122804,0.0008881022241821,DOWN IN LIMBUS
