"","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"CPED1","CPED1",1.96116943010072,6.99501131309739,6.71391974932223,6.22050961798227e-06,0.000761758529851074,4.17248131298732,"Up"
"TMPRSS2","TMPRSS2",-1.73157395457974,6.23828508250228,-6.68842876453302,6.50218120147732e-06,0.00077975002552081,4.12941681129449,"Down"
"XM_005261042","XM_005261042",-1.73157395457974,6.23828508250228,-6.68842876453302,6.50218120147732e-06,0.00077975002552081,4.12941681129449,"Down"
"XM_005261044","XM_005261044",-1.73157395457974,6.23828508250228,-6.68842876453302,6.50218120147732e-06,0.00077975002552081,4.12941681129449,"Down"
"XM_006724048","XM_006724048",-1.73157395457974,6.23828508250228,-6.68842876453302,6.50218120147732e-06,0.00077975002552081,4.12941681129449,"Down"
"TNFRSF19","TNFRSF19",2.36160227541123,7.04949947767657,6.68199732503898,6.57533261793391e-06,0.00077975002552081,4.1185361264259,"Up"
"OAS2","OAS2",-1.22491710187464,6.15925294337181,-6.68146383777048,6.58143903160965e-06,0.00077975002552081,4.11763329593646,"Down"
"ADAMTSL1","ADAMTSL1",1.70787203815676,5.91032096086491,6.68029521554937,6.59483606285828e-06,0.00077975002552081,4.11565546545316,"Up"
"PRSS3P2","PRSS3P2",-2.55578737975294,6.04509103503291,-6.66771215319613,6.74090670579651e-06,0.000793113935061411,4.09434632546342,"Down"
"FBLN1","FBLN1",2.31151518346652,7.79604012882566,6.6625955955784,6.80126572786451e-06,0.000796312097561971,4.08567475372536,"Up"
"RTKN","RTKN",-1.11725689914169,6.38791923130803,-6.64860161531014,6.9692524347043e-06,0.000808096603564119,4.06193761314132,"Down"
"XM_005264478","XM_005264478",-1.11725689914169,6.38791923130803,-6.64860161531014,6.9692524347043e-06,0.000808096603564119,4.06193761314132,"Down"
"VSTM4","VSTM4",1.12061543767407,4.48040821764238,6.63018854345527,7.19691877222091e-06,0.000824664346709976,4.0306598772189,"Up"
"XM_006717689","XM_006717689",1.12061543767407,4.48040821764238,6.63018854345527,7.19691877222091e-06,0.000824664346709976,4.0306598772189,"Up"
"JCAD","JCAD",2.783137372666,6.1696955943697,6.6287355593407,7.21521176606512e-06,0.000824664346709976,4.02818957151859,"Up"
"FBXW10","FBXW10",-1.39987517871805,4.77639886872803,-6.61756408845303,7.35749303087727e-06,0.000829082383695381,4.00918570498322,"Down"
"FBXW10B","FBXW10B",-1.39987517871805,4.77639886872803,-6.61756408845303,7.35749303087727e-06,0.000829082383695381,4.00918570498322,"Down"
"XM_006721422","XM_006721422",-1.39987517871805,4.77639886872803,-6.61756408845303,7.35749303087727e-06,0.000829082383695381,4.00918570498322,"Down"
"RCAN2","RCAN2",2.94311961951151,7.8112954915215,6.6072283012713,7.49174261967186e-06,0.000829171588912866,3.99158675599841,"Up"
"XM_006714948","XM_006714948",2.94311961951151,7.8112954915215,6.6072283012713,7.49174261967186e-06,0.000829171588912866,3.99158675599841,"Up"
"ZCCHC24","ZCCHC24",2.06530454851226,6.29854730713439,6.60686800017962,7.4964684107196e-06,0.000829171588912866,3.99097297523784,"Up"
"XM_005269604","XM_005269604",2.06530454851226,6.29854730713439,6.60686800017962,7.4964684107196e-06,0.000829171588912866,3.99097297523784,"Up"
"PODN","PODN",1.68634935768234,6.12037911627939,6.59928539208989,7.59664943815506e-06,0.00083439065281211,3.97805132128099,"Up"
"ARID5B","ARID5B",1.9343908335,9.32582879699286,6.5980442363047,7.61318027522091e-06,0.00083439065281211,3.97593542506081,"Up"
"MTNR1A","MTNR1A",-1.46596634027719,4.03746021145412,-6.59067195466688,7.71214867043733e-06,0.000837685094286542,3.96336255394993,"Down"
"LIN7A","LIN7A",1.16790605595791,3.64907184342892,6.58643442097261,7.76964241344582e-06,0.000837685094286542,3.95613207116674,"Up"
"XM_005269212","XM_005269212",1.16790605595791,3.64907184342892,6.58643442097261,7.76964241344582e-06,0.000837685094286542,3.95613207116674,"Up"
"CDH3","CDH3",-2.62093076803746,9.58694685568697,-6.5854661717141,7.78284209757099e-06,0.000837685094286542,3.95447957438942,"Down"
"ATP13A2","ATP13A2",-1.56191093059711,6.28463933134499,-6.57630582337503,7.90888611423918e-06,0.000847451270151646,3.93883878767448,"Down"
"SERPING1","SERPING1",1.4642658371701,10.0008669973895,6.55735244958584,8.17649724048779e-06,0.000872232385627502,3.90643701642804,"Up"
"ZFP42","ZFP42",-1.78708960750533,3.75251202920977,-6.54537852813394,8.35042280126823e-06,0.000886844460513451,3.88593922964214,"Down"
"CAB39","CAB39",-1.06025074122804,5.80774050116941,-6.54206266616296,8.3992669314788e-06,0.000888102224182177,3.8802591094397,"Down"
"SLC6A15","SLC6A15",-2.4747708754656,5.46073782486492,-6.52659472121399,8.63109091018432e-06,0.000903140590566997,3.85374052883762,"Down"
"VCAM1","VCAM1",1.9848129136565,4.52331328899104,6.5243345535396,8.66552037112224e-06,0.000903140590566997,3.84986264729107,"Up"
"NEGR1","NEGR1",2.55774175733397,4.40680161433781,6.52209441170548,8.69978631789739e-06,0.000903140590566997,3.84601837010152,"Up"
"CYB5R2","CYB5R2",-1.5944997065863,7.93770685819595,-6.51667881784991,8.78321082130783e-06,0.000903140590566997,3.83672163785369,"Down"
"XM_005252973","XM_005252973",-1.5944997065863,7.93770685819595,-6.51667881784991,8.78321082130783e-06,0.000903140590566997,3.83672163785369,"Down"
"XM_005252976","XM_005252976",-1.5944997065863,7.93770685819595,-6.51667881784991,8.78321082130783e-06,0.000903140590566997,3.83672163785369,"Down"
"SPINT2","SPINT2",-1.45538913271021,11.3494011612396,-6.51451716002649,8.8167429536801e-06,0.000903140590566997,3.83300958031595,"Down"
"AP1M2","AP1M2",-1.8014403809014,7.43352244624958,-6.51286160144253,8.8425147397402e-06,0.000903140590566997,3.83016613696996,"Down"
"ADAMTS1","ADAMTS1",1.91359223661605,7.14012053955363,6.50675616725714,8.93823892661184e-06,0.00090904919795143,3.81967642698203,"Up"
"AASS","AASS",1.84232960743354,5.04633685270717,6.50309762264643,8.99611738923425e-06,0.000911075145891985,3.8133880291312,"Up"
"XPC","XPC",0.938067820192716,9.61879740197507,6.4963425923241,9.1040131372739e-06,0.000914286708455432,3.80177204883519,"NS"
"NR_027299","NR_027299",0.938067820192716,9.61879740197507,6.4963425923241,9.1040131372739e-06,0.000914286708455432,3.80177204883519,"NS"
"GYPC","GYPC",1.6065251421882,7.01670298470414,6.47647882982908,9.42918862200624e-06,0.000939084586329434,3.76757466472357,"Up"
"XM_006712460","XM_006712460",1.6065251421882,7.01670298470414,6.47647882982908,9.42918862200624e-06,0.000939084586329434,3.76757466472357,"Up"
"SELENOM","SELENOM",2.07184043197114,8.66222981680353,6.46861172503359,9.56130691118595e-06,0.000947504650468802,3.75401436272973,"Up"
"COX17","COX17",-0.951440340120802,3.54104621270444,-6.46675995296322,9.59268519556366e-06,0.000947504650468802,3.75082117040096,"NS"
"FBN1","FBN1",2.26140548368546,7.95819267577618,6.45291935801227,9.83064534296932e-06,0.000967029301319465,3.72693823210967,"Up"
"UPK1B","UPK1B",-2.31622511569559,10.8236437817491,-6.44549126174642,9.96088907238538e-06,0.000975841875573036,3.7141087077516,"Down"
"CITED2","CITED2",2.06929157936809,8.74782350919154,6.44260546617456,1.00119730648295e-05,0.000976628461725503,3.70912224695376,"Up"
"APOD","APOD",2.91876189517223,11.3063135402398,6.44045056974584,1.00502970605033e-05,0.000976628461725503,3.70539791890632,"Up"
"NEXN","NEXN",2.17713099959738,5.12824769359127,6.43445835673042,1.01576732322912e-05,0.000983082552102634,3.69503787161563,"Up"
"TTC28","TTC28",1.58355911382307,6.53182140946584,6.42354843420528,1.03562569406524e-05,0.000998276622849557,3.6761617277206,"Up"
"BCKDHB","BCKDHB",1.16578789708361,7.62500671158764,6.41922246537746,1.04361167643489e-05,0.00100030369008824,3.66867209372338,"Up"
"PRCP","PRCP",0.940061512373756,9.78721027408309,6.4154456999154,1.05063634470022e-05,0.00100030369008824,3.66213102059331,"NS"
"KCTD12","KCTD12",2.02951255368967,9.43667384539526,6.41487763027617,1.05169719852893e-05,0.00100030369008824,3.66114698246771,"Up"
"TMEM47","TMEM47",2.28654815037072,7.90118286305638,6.41343358894487,1.05439894005635e-05,0.00100030369008824,3.65864532618289,"Up"
"GATA2","GATA2",1.1547770613872,6.76490014072789,6.40624938492682,1.06794835332215e-05,0.00100916914867867,3.64619478720069,"Up"
"SNAI1","SNAI1",1.18208588550161,5.20424745067762,6.39032389300222,1.09863567163406e-05,0.00103409621139454,3.61856774176061,"Up"
"GBP6","GBP6",-1.96281829316957,4.91392206075248,-6.38791322100701,1.10336045027367e-05,0.00103448662216675,3.61438248466158,"Down"
"SMPDL3B","SMPDL3B",-0.956764597710883,4.21664583709459,-6.3662128363558,1.14685853164964e-05,0.0010710855438387,3.5766686138979,"NS"
"FLT1","FLT1",1.65874768685818,5.21450115426556,6.36030314980039,1.1590117155748e-05,0.00107824027896226,3.56638579293193,"Up"
"IGFBP5","IGFBP5",3.80467713784365,9.81326389260688,6.3465594183135,1.18779793700401e-05,0.00109862323243343,3.54245164841697,"Up"
"COL1A1","COL1A1",2.45807943562336,9.74085943792568,6.34371255677209,1.19385336936406e-05,0.00109862323243343,3.53749043700547,"Up"
"LIPG","LIPG",-2.06176505404583,4.50986427180873,-6.33666993493476,1.20897218858356e-05,0.00109862323243343,3.52521210777036,"Down"
"XM_005258390","XM_005258390",-2.06176505404583,4.50986427180873,-6.33666993493476,1.20897218858356e-05,0.00109862323243343,3.52521210777036,"Down"
"TENT5A","TENT5A",2.09522812509286,7.64829019604274,6.33590840575313,1.21061893207756e-05,0.00109862323243343,3.52388399118697,"Up"
"OAS1","OAS1",-1.66372757364296,7.69760227184125,-6.33300449375903,1.21691990235488e-05,0.00109862323243343,3.51881873919223,"Down"
"LIMK2","LIMK2",-1.17448768708289,4.64316475399002,-6.32891188865189,1.22585825828432e-05,0.00109862323243343,3.51167793511551,"Down"
"CYB5R3","CYB5R3",0.675194031115337,11.0371761093823,6.32821496543765,1.22738716722616e-05,0.00109862323243343,3.51046169047053,"NS"
"AREG","AREG",-2.58271594555719,5.86219791933207,-6.32435812500223,1.23588433242325e-05,0.00109862323243343,3.50372956779562,"Down"
"SLC8A1","SLC8A1",1.35637421474914,4.34516298135626,6.32356139449634,1.23764727596201e-05,0.00109862323243343,3.50233859716591,"Up"
"UBA6","UBA6",-1.3134939720767,6.76645175060728,-6.32306529398934,1.23874633362125e-05,0.00109862323243343,3.50147243318934,"Down"
"REV3L","REV3L",1.14599237776823,8.35954849759123,6.32230828670729,1.24042536450904e-05,0.00109862323243343,3.50015066985748,"Up"
"XM_005267091","XM_005267091",1.14599237776823,8.35954849759123,6.32230828670729,1.24042536450904e-05,0.00109862323243343,3.50015066985748,"Up"
"MPP1","MPP1",1.19770314706047,7.20661221061366,6.31750704577661,1.25112986127216e-05,0.00110403010772994,3.49176553592562,"Up"
"ABCA6","ABCA6",2.05071564040465,6.84286146677404,6.31065949508636,1.26656363208757e-05,0.00111127009356992,3.47980068711265,"Up"
"EPHB6","EPHB6",0.969695184217179,6.26250646652086,6.3058480893708,1.27752679208792e-05,0.00111127009356992,3.47138945878247,"NS"
"CLDN7","CLDN7",-1.93610438407046,10.1611710407102,-6.30479481079437,1.27993994509146e-05,0.00111127009356992,3.46954767338879,"Down"
"FAM13A","FAM13A",0.928192788529616,8.87087834827232,6.30368662576037,1.28248402599312e-05,0.00111127009356992,3.46760969928555,"NS"
"XM_005262682","XM_005262682",0.928192788529616,8.87087834827232,6.30368662576037,1.28248402599312e-05,0.00111127009356992,3.46760969928555,"NS"
"FDPSP2","FDPSP2",-0.8531880446238,3.94182821766198,-6.29848099773212,1.29450544401023e-05,0.00111674739262008,3.4585037467706,"NS"
"FTO","FTO",0.803821881801689,9.31880259732982,6.29559092979279,1.301230185097e-05,0.00111674739262008,3.45344655188057,"NS"
"PRSS2","PRSS2",-2.36172025972002,3.99481934330922,-6.29294614249806,1.30741612084928e-05,0.00111674739262008,3.44881747412835,"Down"
"XM_005276996","XM_005276996",-2.36172025972002,3.99481934330922,-6.29294614249806,1.30741612084928e-05,0.00111674739262008,3.44881747412835,"Down"
"VNN2","VNN2",-2.07279806873936,5.40194765811372,-6.28251497312564,1.33211430923484e-05,0.00113380878192392,3.43055003180876,"Down"
"STON1","STON1",1.4496458527621,7.72715631752585,6.27967474986945,1.33892310937228e-05,0.00113557711912203,3.42557332963593,"Up"
"FZD7","FZD7",2.06609064348366,7.61889149615739,6.2648834310132,1.37497325869791e-05,0.00116204606180518,3.39963628819415,"Up"
"ADGRA2","ADGRA2",2.70213831479623,5.14408374534393,6.25598717812677,1.39714171065314e-05,0.00116996816464639,3.38402078958959,"Up"
"LRRC32","LRRC32",1.35758824268421,5.9769423716205,6.25525992223413,1.39897034936053e-05,0.00116996816464639,3.38274372579181,"Up"
"XM_005273902","XM_005273902",1.35758824268421,5.9769423716205,6.25525992223413,1.39897034936053e-05,0.00116996816464639,3.38274372579181,"Up"
"SLC35C1","SLC35C1",-0.984623119625425,7.8802115488048,-6.24793113840772,1.41753798468812e-05,0.00118138009404459,3.3698699779001,"NS"
"FMOD","FMOD",3.05762371808134,9.19858988271559,6.2297642587884,1.46468036711592e-05,0.00121644491942963,3.33792368629397,"Up"
"MFAP4","MFAP4",2.51491591477259,6.73390243029472,6.22666674426924,1.47288000365884e-05,0.00121840257386619,3.33247185519308,"Up"
"PARD3B","PARD3B",1.04622333060428,7.13726200775591,6.2250457805034,1.47719002164429e-05,0.00121840257386619,3.32961828495708,"Up"
"FKBP7","FKBP7",1.6621428837463,6.17565861954484,6.21840759123413,1.49497807319932e-05,0.00122049196302483,3.3179282521445,"Up"
"XM_005246638","XM_005246638",1.6621428837463,6.17565861954484,6.21840759123413,1.49497807319932e-05,0.00122049196302483,3.3179282521445,"Up"
"XR_241312","XR_241312",1.6621428837463,6.17565861954484,6.21840759123413,1.49497807319932e-05,0.00122049196302483,3.3179282521445,"Up"
"PLBD2","PLBD2",1.31523990266427,6.41896057643999,6.21192364824766,1.51256842020944e-05,0.00123066668548702,3.30650355319868,"Up"
"GK3","GK3",-1.33540595557084,4.29910292350152,-6.19004657785422,1.57352758919039e-05,0.00127593949985634,3.2679102883577,"Down"
"AXIN2","AXIN2",1.50432390580066,7.38704419390564,6.18538915774317,1.58683258470778e-05,0.00128239581475273,3.25968501411411,"Up"
"COL4A2","COL4A2",2.1058778152708,6.50027972922485,6.1817959992369,1.59717735282408e-05,0.00128642452424441,3.25333709755159,"Up"
"LYRM9","LYRM9",1.2978309439041,7.14533584294853,6.17325632718131,1.62204618367243e-05,0.00129343363789055,3.23824268443758,"Up"
"XM_005257943","XM_005257943",1.2978309439041,7.14533584294853,6.17325632718131,1.62204618367243e-05,0.00129343363789055,3.23824268443758,"Up"
"XM_005257944","XM_005257944",1.2978309439041,7.14533584294853,6.17325632718131,1.62204618367243e-05,0.00129343363789055,3.23824268443758,"Up"
"PRR15","PRR15",-1.29161027318062,6.10018718862186,-6.16011088258242,1.66111918000098e-05,0.00130790529102752,3.21498623563187,"Down"
"XM_005249653","XM_005249653",-1.29161027318062,6.10018718862186,-6.16011088258242,1.66111918000098e-05,0.00130790529102752,3.21498623563187,"Down"
"TFAP2B","TFAP2B",2.28037508223303,7.22269670298457,6.15801456303064,1.66744029270236e-05,0.00130790529102752,3.21127514523414,"Up"
"XM_006715177","XM_006715177",2.28037508223303,7.22269670298457,6.15801456303064,1.66744029270236e-05,0.00130790529102752,3.21127514523414,"Up"
"XM_006715178","XM_006715178",2.28037508223303,7.22269670298457,6.15801456303064,1.66744029270236e-05,0.00130790529102752,3.21127514523414,"Up"
"ZNF702P","ZNF702P",-1.24090900175912,3.67671539171377,-6.15338611772485,1.68148552991828e-05,0.00131442848984672,3.20307916662963,"Down"
"SRPX","SRPX",2.22787209389383,7.73246026143845,6.15167494085136,1.68670933619195e-05,0.00131442848984672,3.20004824159812,"Up"
"EGR1","EGR1",3.40419890324655,10.6543658283217,6.14963861797413,1.69294777253703e-05,0.0013150204671985,3.19644083865169,"Up"
"ENG","ENG",1.34124978013862,7.07776134600787,6.14288487343588,1.71381103083777e-05,0.00132693201168284,3.18447201647333,"Up"
"TNFRSF10A","TNFRSF10A",-1.25968347168169,6.77886395195102,-6.14086908504708,1.72008984962472e-05,0.00132751114375217,3.18089838284274,"Down"
"VNN3P","VNN3P",-1.7176067490985,4.49149295646408,-6.1389810752246,1.72599239546148e-05,0.00132779709858547,3.17755073497271,"Down"
"TLL1","TLL1",-0.564030623954565,3.20393924891764,-6.13578839414171,1.73602183282825e-05,0.00133124587960203,3.17188856772651,"NS"
"IFITM2","IFITM2",1.38771778874163,9.86181697875005,6.13322834975356,1.74410776400982e-05,0.00133318708763579,3.16734728686239,"Up"
"DOCK11","DOCK11",1.84370690006129,6.3683210361102,6.12216715525193,1.77949823546214e-05,0.00135592116341467,3.14771466647949,"Up"
"LMO3","LMO3",1.52309467615948,5.1283086247049,6.11228499344742,1.81174905823791e-05,0.00137612661062742,3.13015949847113,"Up"
"ALDH2","ALDH2",1.90036987933575,8.96391865437119,6.10793242579384,1.82614639040614e-05,0.00138268661395988,3.12242282424288,"Up"
"BABAM2","BABAM2",0.831908311544724,8.3793633986801,6.10610180894436,1.832237215819e-05,0.00138293577528577,3.11916807724467,"NS"
"PABPC5","PABPC5",0.601372397469142,2.78640832999252,6.1029430113393,1.84279696409923e-05,0.00138641580465566,3.11355073211912,"NS"
"JADE1","JADE1",1.12923612233136,8.01728345696981,6.09926035218911,1.85518802943866e-05,0.00138641580465566,3.10699994427232,"Up"
"SRGN","SRGN",2.79390815104525,7.62229925061204,6.09771855741387,1.86040145449606e-05,0.00138641580465566,3.10425677733269,"Up"
"NR_036430","NR_036430",2.79390815104525,7.62229925061204,6.09771855741387,1.86040145449606e-05,0.00138641580465566,3.10425677733269,"Up"
"TAB3","TAB3",-0.692553345878783,3.81797472586734,-6.09267790725926,1.87755264676544e-05,0.00138641580465566,3.09528599812455,"NS"
"XR_430492","XR_430492",-0.692553345878783,3.81797472586734,-6.09267790725926,1.87755264676544e-05,0.00138641580465566,3.09528599812455,"NS"
"ZHX2","ZHX2",0.811440425150889,8.17039472689709,6.08739553851665,1.89570309294902e-05,0.00138641580465566,3.08588103340889,"NS"
"DGAT1","DGAT1",-0.748967654113771,7.33662392681767,-6.08496794739527,1.90410558903783e-05,0.00138641580465566,3.08155746878712,"NS"
"PBX1","PBX1",1.35806004744429,9.01410086185716,6.08011017483214,1.92103620277864e-05,0.00138641580465566,3.07290313046864,"Up"
"XM_005245230","XM_005245230",1.35806004744429,9.01410086185716,6.08011017483214,1.92103620277864e-05,0.00138641580465566,3.07290313046864,"Up"
"GPNMB","GPNMB",2.86168138816837,7.55477650481094,6.07430399323478,1.94147812289261e-05,0.00138641580465566,3.06255461954259,"Up"
"NTRK3","NTRK3",1.95125180433842,6.08819060802822,6.0734218697532,1.94460359372504e-05,0.00138641580465566,3.06098195510722,"Up"
"XM_006720542","XM_006720542",1.95125180433842,6.08819060802822,6.0734218697532,1.94460359372504e-05,0.00138641580465566,3.06098195510722,"Up"
"XM_006720547","XM_006720547",1.95125180433842,6.08819060802822,6.0734218697532,1.94460359372504e-05,0.00138641580465566,3.06098195510722,"Up"
"XM_006720551","XM_006720551",1.95125180433842,6.08819060802822,6.0734218697532,1.94460359372504e-05,0.00138641580465566,3.06098195510722,"Up"
"XM_006720552","XM_006720552",1.95125180433842,6.08819060802822,6.0734218697532,1.94460359372504e-05,0.00138641580465566,3.06098195510722,"Up"
