contrast,direction,source,term_id,term,gene_ratio,bg_ratio,pvalue,padj,qvalue,count,genes
C3,Up,GO_BP,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",4/726,14/16355,0.0026979367203603857,0.026242042882511578,0.02137299766483601,4,DAB2/RSPO3/GPC3/DACT1
C3,Up,GO_BP,GO:0061337,cardiac conduction,11/726,93/16355,0.0027125587706509986,0.026329754348178497,0.021444434822349676,11,GJC1/CACNA2D1/SLC8A1/KCNE4/PLN/ANK2/IRX3/SCN4B/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0055013,cardiac muscle cell development,10/726,80/16355,0.0027738233321714023,0.026683057447803842,0.02173218476457327,10,COL14A1/PDGFRA/PDGFRB/SLC8A1/BMP4/SGCD/TBX3/PRKG1/MYH11/SORBS2
C3,Up,GO_BP,GO:0070509,calcium ion import,10/726,80/16355,0.0027738233321714023,0.026683057447803842,0.02173218476457327,10,CXCL12/CACNA2D1/PDGFRB/SLC8A1/PKD2/PLN/TRPM1/CALHM2/CCL2/CACNA1C
C3,Up,GO_BP,GO:0072088,nephron epithelium morphogenesis,10/726,80/16355,0.0027738233321714023,0.026683057447803842,0.02173218476457327,10,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/IRX3/FGF2/IRX1/PBX1
C3,Up,GO_BP,GO:0043405,regulation of MAP kinase activity,13/726,121/16355,0.0027781280195445838,0.026683057447803842,0.02173218476457327,13,TLR4/PDGFRB/FLT1/NTRK3/PDE5A/LRRK2/GHR/ADRA2A/FGFR1/FGF2/CCL19/FGF18/DUSP1
C3,Up,GO_BP,GO:0071774,response to fibroblast growth factor,13/726,121/16355,0.0027781280195445838,0.026683057447803842,0.02173218476457327,13,POSTN/COL1A1/NPR2/SMOC2/CCN2/FGFR1/FGF2/ZFP36L2/NR4A1/CCL2/FGF18/ZFP36/SULF1
C3,Up,GO_BP,GO:0048662,negative regulation of smooth muscle cell proliferation,8/726,55/16355,0.00278303494027754,0.026683057447803842,0.02173218476457327,8,MEF2C/BMP4/IGFBP5/OGN/PRKG1/APOD/CNN1/KLF4
C3,Up,GO_BP,GO:0001101,response to acid chemical,14/726,136/16355,0.0029002392029505056,0.027750150255522354,0.022601285245417702,14,MMP2/COL3A1/COL4A1/PDGFRA/ZEB1/COL1A1/PDGFD/COL6A1/PKD2/COL1A2/CDO1/COL16A1/KLF2/NTRK2
C3,Up,GO_BP,GO:0051338,regulation of transferase activity,36/726,499/16355,0.0029343431438675037,0.027977259870076047,0.02278625610623254,36,LDB2/FERMT2/DDR2/TLR4/CD200/FBN1/DEPTOR/PDGFRB/SLC8A1/SH3BP5/FLT1/HERC5/NTRK3/DIRAS3/ANGPT1/HHEX/ADARB1/PDE5A/AGTR1/SYNPO2/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/CCN1/FGF18/IRS2/ZFP36/DUSP1/ERRFI1/TSPYL2
C3,Up,GO_BP,GO:1903672,positive regulation of sprouting angiogenesis,5/726,23/16355,0.0029358852950079803,0.027977259870076047,0.02278625610623254,5,JCAD/FGF2/TNN/KLF4/BMPER
C3,Up,GO_BP,GO:0031128,developmental induction,6/726,33/16355,0.002972849283503574,0.028101500873037807,0.022887444976247995,6,WNT2B/BMP4/FGFR1/FGF2/WNT2/ROBO2
C3,Up,GO_BP,GO:0035115,embryonic forelimb morphogenesis,6/726,33/16355,0.002972849283503574,0.028101500873037807,0.022887444976247995,6,RECK/OSR2/TWIST1/TBX3/MSX1/CACNA1C
C3,Up,GO_BP,GO:0060421,positive regulation of heart growth,6/726,33/16355,0.002972849283503574,0.028101500873037807,0.022887444976247995,6,ZFPM2/MEF2C/FGFR1/FGF2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0061384,heart trabecula morphogenesis,6/726,33/16355,0.002972849283503574,0.028101500873037807,0.022887444976247995,6,ADAMTS1/ENG/TEK/TGFBR3/BMP7/S1PR1
C3,Up,GO_BP,GO:0030038,contractile actin filament bundle assembly,12/726,108/16355,0.003012545041357479,0.02820844139364871,0.022974543359080703,12,FERMT2/ZEB2/DLC1/LIMCH1/LPAR1/PIK3R1/CCN2/SYNPO/RGCC/S1PR1/MYOC/SORBS1
C3,Up,GO_BP,GO:0043149,stress fiber assembly,12/726,108/16355,0.003012545041357479,0.02820844139364871,0.022974543359080703,12,FERMT2/ZEB2/DLC1/LIMCH1/LPAR1/PIK3R1/CCN2/SYNPO/RGCC/S1PR1/MYOC/SORBS1
C3,Up,GO_BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,12/726,108/16355,0.003012545041357479,0.02820844139364871,0.022974543359080703,12,TLR4/IL33/LY96/TWIST1/CLU/LRRK2/PIK3R1/LPL/CCL19/NFATC4/FCGR2C/ZBTB20
C3,Up,GO_BP,GO:0043537,negative regulation of blood vessel endothelial cell migration,7/726,44/16355,0.0030141842442766398,0.02820844139364871,0.022974543359080703,7,MEF2C/MEOX2/ACVRL1/MMRN2/FGF2/RGCC/KLF4
C3,Up,GO_BP,GO:1901861,regulation of muscle tissue development,7/726,44/16355,0.0030141842442766398,0.02820844139364871,0.022974543359080703,7,MEF2C/BMP4/IGFBP5/TWIST1/BCL2/TNN/GJA1
C3,Up,GO_BP,GO:1902895,positive regulation of miRNA transcription,8/726,56/16355,0.003123330809771821,0.02917178557516504,0.023759145115665105,8,GATA2/AR/SMAD6/FOXO3/FGF2/KLF4/EGR1/JUN
C3,Up,GO_BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,23/726,278/16355,0.003150227974502471,0.029364625048040893,0.02391620444301688,23,PCDH18/NEXN/VCAM1/HMCN1/DCHS1/CDH11/PECAM1/CLDN5/SELE/CLDN11/CLSTN2/CD84/ITGAM/ITGB2/PTPRM/IGSF11/ROBO4/CDH19/PCDHB7/KLF4/SPARCL1/PCDHB14/ROBO2
C3,Up,GO_BP,GO:0001764,neuron migration,17/726,183/16355,0.003275422774116971,0.03047116077782481,0.02481742946100092,17,CXCL12/COL3A1/MAP1B/MEF2C/TWIST1/GATA2/IGSF10/FGFR1/PRKG1/SEPTIN4/MATN2/TNN/NTRK2/GJA1/DCLK1/SPOCK1/EMX2
C3,Up,GO_BP,GO:0051149,positive regulation of muscle cell differentiation,9/726,69/16355,0.0033256995573751587,0.030856470603935666,0.025131247483880292,9,NID1/LAMA2/PRKD1/ENG/MEF2C/BMP4/BCL2/CYP26B1/KIT
C3,Up,GO_BP,GO:0046209,nitric oxide metabolic process,10/726,82/16355,0.0033299767126852664,0.030856470603935666,0.025131247483880292,10,TLR4/PTGIS/CLU/PKD2/PTX3/KLF2/CYGB/RGN/DDAH1/KLF4
C3,Up,GO_BP,GO:0030890,positive regulation of B cell proliferation,7/726,45/16355,0.0034354688226026957,0.03170890477129168,0.025825517878525075,7,TLR4/MEF2C/BCL2/GPR183/IRS2/BST1/BCL6
C3,Up,GO_BP,GO:0046622,positive regulation of organ growth,7/726,45/16355,0.0034354688226026957,0.03170890477129168,0.025825517878525075,7,ZFPM2/MEF2C/HLX/FGFR1/FGF2/TGFBR3/WNT2
C3,Up,GO_BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,6/726,34/16355,0.0034767435931494285,0.032026943922776496,0.02608454687533163,6,ADAMTS1/DDR2/MEF2C/BMP4/IGFBP5/PRKG1
C3,Up,GO_BP,GO:0051147,regulation of muscle cell differentiation,14/726,139/16355,0.0035409516468884565,0.0324228792555608,0.02640701890927014,14,NID1/LAMA2/PRKD1/ZEB1/ENG/MEF2C/BMP4/FZD7/BCL2/CYP26B1/CCN3/KIT/NFATC1/MSX1
C3,Up,GO_BP,GO:0003188,heart valve formation,4/726,15/16355,0.0035510331051868487,0.0324228792555608,0.02640701890927014,4,DCHS1/TWIST1/CDH11/OLFM1
C3,Up,GO_BP,GO:0030728,ovulation,4/726,15/16355,0.0035510331051868487,0.0324228792555608,0.02640701890927014,4,MMP2/ADAMTS1/FOXO3/INHBB
C3,Up,GO_BP,GO:1903054,negative regulation of extracellular matrix organization,4/726,15/16355,0.0035510331051868487,0.0324228792555608,0.02640701890927014,4,ANTXR1/TNFRSF1B/TGFBR3/EMILIN1
C3,Up,GO_BP,GO:0046885,regulation of hormone biosynthetic process,5/726,24/16355,0.0035749364526139844,0.0324228792555608,0.02640701890927014,5,DAB2/EGR1/DKK3/PDE8B/ADM
C3,Up,GO_BP,GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,5/726,24/16355,0.0035749364526139844,0.0324228792555608,0.02640701890927014,5,CACNA2D1/KCNE4/ANK2/SCN4B/GJA1
C3,Up,GO_BP,GO:0061484,hematopoietic stem cell homeostasis,5/726,24/16355,0.0035749364526139844,0.0324228792555608,0.02640701890927014,5,GATA2/EMCN/MYCT1/CCN3/SEPTIN4
C3,Up,GO_BP,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,5/726,24/16355,0.0035749364526139844,0.0324228792555608,0.02640701890927014,5,GJC1/SLC8A1/IRX3/CACNA1C/GJA1
C3,Up,GO_BP,GO:0008217,regulation of blood pressure,17/726,185/16355,0.003662269886258361,0.03315095168717106,0.027000002102320543,17,POSTN/ENG/ACTA2/NPR2/F2R/AGTR1/COL1A2/ACVRL1/AR/CPA3/KCNJ8/ENPEP/NPR3/DDAH1/EMILIN1/SGK1/ADM
C3,Up,GO_BP,GO:0048872,homeostasis of number of cells,26/726,332/16355,0.0037171359362202887,0.03358289351608253,0.02735179985457642,26,DOCK10/COL14A1/DOCK11/SLC40A1/MEF2C/BMP4/CSF1/GATA2/F2R/COL6A1/EMCN/ADGRF5/BCL2/MYCT1/HCLS1/FOXO3/KLF2/CCN3/KIT/CITED2/SEPTIN4/TGFBR3/GPR183/ZFP36/MAFB/BCL6
C3,Up,GO_BP,GO:0001894,tissue homeostasis,22/726,266/16355,0.0038436187474357193,0.03459256872692147,0.028174136210786127,22,CTSK/JAM2/COL3A1/LDB2/COL14A1/LAMA2/ZEB2/TLR4/CSF1/GATA2/ANGPT1/F2R/PECAM1/VSTM4/BCL2/CLDN5/CCN2/CYTL1/S1PR1/TNFRSF11B/GJA1/ERRFI1
C3,Up,GO_BP,GO:0060249,anatomical structure homeostasis,22/726,266/16355,0.0038436187474357193,0.03459256872692147,0.028174136210786127,22,CTSK/JAM2/COL3A1/LDB2/COL14A1/LAMA2/ZEB2/TLR4/CSF1/GATA2/ANGPT1/F2R/PECAM1/VSTM4/BCL2/CLDN5/CCN2/CYTL1/S1PR1/TNFRSF11B/GJA1/ERRFI1
C3,Up,GO_BP,GO:0006941,striated muscle contraction,17/726,186/16355,0.0038693913300826463,0.034757935886669734,0.028308820539097158,17,GJC1/PRKD1/CACNA2D1/SLC8A1/KCNE4/SGCD/PDE5A/PLN/SCN7A/ANK2/KCNJ8/SCN4B/SYNM/NR4A1/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0008038,neuron recognition,7/726,46/16355,0.003900137586033448,0.03483542894520807,0.028371935250348715,7,PLXND1/NEXN/CRTAC1/EPHA3/ROBO4/TNN/ROBO2
C3,Up,GO_BP,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",7/726,46/16355,0.003900137586033448,0.03483542894520807,0.028371935250348715,7,DAB2/FZD7/CTHRC1/RSPO3/GPC3/MAGI2/DACT1
C3,Up,GO_BP,GO:0030514,negative regulation of BMP signaling pathway,8/726,58/16355,0.0039002630108938793,0.03483542894520807,0.028371935250348715,8,FBN1/GREM2/CHRDL1/SMAD6/CHRD/CRIM1/BMPER/BAMBI
C3,Up,GO_BP,GO:0071621,granulocyte chemotaxis,13/726,126/16355,0.003952458896675351,0.03523463357984971,0.02869706998784561,13,CSF1/CCL14/PREX1/CCL23/RARRES2/THBS4/CMKLR1/ITGB2/CCL19/CCL2/MPP1/BST1/CCL8
C3,Up,GO_BP,GO:2001057,reactive nitrogen species metabolic process,10/726,84/16355,0.003971301705975715,0.03533555949748847,0.028779269739277767,10,TLR4/PTGIS/CLU/PKD2/PTX3/KLF2/CYGB/RGN/DDAH1/KLF4
C3,Up,GO_BP,GO:0048332,mesoderm morphogenesis,9/726,71/16355,0.004041150724882452,0.03582406121373556,0.029177133049209915,9,BMP4/ITGA8/EYA2/TBX3/SNAI1/FGFR1/BMP7/GJA1/KLF4
C3,Up,GO_BP,GO:0071676,negative regulation of mononuclear cell migration,6/726,35/16355,0.004041454330200053,0.03582406121373556,0.029177133049209915,6,CD200/APOD/CCN3/CCL2/EMILIN1/DUSP1
C3,Up,GO_BP,GO:0008593,regulation of Notch signaling pathway,11/726,98/16355,0.004085721196279004,0.036148245160298985,0.029441166713200868,11,POSTN/GATA2/ACVRL1/LRRK2/TCIM/CCN3/KIT/IL6ST/BMP7/ROBO2/BCL6
C3,Up,GO_BP,GO:0051402,neuron apoptotic process,24/726,301/16355,0.004150811740551843,0.03665510067126421,0.029853978387229817,24,MMP2/PLXND1/MEF2C/NPR2/ANGPT1/F2R/COL6A1/COL6A3/CLU/ADARB1/NES/USP53/BCL2/TFAP2B/COL6A2/FOXO3/FGF2/IL6ST/CCL2/NUPR1/NFATC4/NTRK2/EGR1/SLC25A27
C3,Up,GO_BP,GO:0045165,cell fate commitment,23/726,285/16355,0.004278032167469847,0.037688471905177406,0.03069561411918171,23,WNT2B/MEF2C/BMP4/TNXB/PRRX1/FZD7/GATA2/ZNF521/TGFB1I1/MITF/BCL2/EYA2/TBX3/CYP26B1/BHLHE22/FGFR1/SOX17/FGF2/IL6ST/KLF4/WNT2/SOCS3/GAS1
C3,Up,GO_BP,GO:0060048,cardiac muscle contraction,14/726,142/16355,0.004292697897779053,0.037688471905177406,0.03069561411918171,14,GJC1/CACNA2D1/SLC8A1/KCNE4/SGCD/PDE5A/PLN/SCN7A/ANK2/KCNJ8/SCN4B/CACNA1C/KCNJ2/GJA1
C3,Up,GO_BP,GO:0032967,positive regulation of collagen biosynthetic process,5/726,25/16355,0.004307941552379793,0.037688471905177406,0.03069561411918171,5,DDR2/ENG/BMP4/F2R/RGCC
C3,Up,GO_BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,5/726,25/16355,0.004307941552379793,0.037688471905177406,0.03069561411918171,5,RHOJ/GATA2/JCAD/FGF2/TGFBR3
C3,Up,GO_BP,GO:2000050,regulation of non-canonical Wnt signaling pathway,5/726,25/16355,0.004307941552379793,0.037688471905177406,0.03069561411918171,5,DAB2/RSPO3/GPC3/DACT1/DAAM2
C3,Up,GO_BP,GO:0007492,endoderm development,10/726,85/16355,0.0043266133136388935,0.03778146718861621,0.030771354715471294,10,MMP2/COL4A2/BMP4/COL6A1/ITGA7/ITGB2/COL5A1/SOX17/COL8A1/DUSP1
C3,Up,GO_BP,GO:0042733,embryonic digit morphogenesis,8/726,59/16355,0.004340727309530428,0.03780500082515433,0.030790521834472902,8,BMP4/OSR2/TWIST1/TBX3/MSX1/ZBTB16/GJA1/LRP4
C3,Up,GO_BP,GO:0016358,dendrite development,20/726,236/16355,0.0043454023936959005,0.03780500082515433,0.030790521834472902,20,DOCK10/MAP1B/MEF2C/FZD4/LPAR1/LRRK2/PREX1/PREX2/HECW2/PTN/PRKG1/SDC2/MAP1A/MATN2/MGARP/BMP7/NFATC4/DCLK1/SYNE1/LRP4
C3,Up,GO_BP,GO:0044344,cellular response to fibroblast growth factor stimulus,12/726,113/16355,0.004370146215069076,0.03787997586419653,0.030851585728832964,12,POSTN/COL1A1/SMOC2/CCN2/FGFR1/FGF2/ZFP36L2/NR4A1/CCL2/FGF18/ZFP36/SULF1
C3,Up,GO_BP,GO:1902106,negative regulation of leukocyte differentiation,12/726,113/16355,0.004370146215069076,0.03787997586419653,0.030851585728832964,12,TLR4/FBN1/BMP4/QKI/GATA2/PIK3R1/FGL2/HLX/RUNX3/TNFRSF11B/MAFB/BCL6
C3,Up,GO_BP,GO:1902903,regulation of supramolecular fiber organization,29/726,388/16355,0.004409500244447699,0.03815070377240385,0.031072081784564092,29,CXCL12/FERMT2/EPS8/PRKD1/MAP1B/AEBP1/DLC1/KANK2/LIMCH1/TNXB/SCIN/COL6A1/CLU/SYNPO2/LPAR1/PREX1/PIK3R1/LMOD1/CLIP3/CCN2/HCLS1/SYNPO/MAP1A/DAAM2/RGCC/S1PR1/EMILIN1/MYOC/WASF3
C3,Up,GO_BP,GO:0051017,actin filament bundle assembly,15/726,158/16355,0.004538520372990231,0.0391810190069104,0.03191122853848655,15,FERMT2/EPS8/ZEB2/DLC1/LIMCH1/SYNPO2/LPAR1/PIK3R1/CCN2/FAM107A/SYNPO/RGCC/S1PR1/MYOC/SORBS1
C3,Up,GO_BP,GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,4/726,16/16355,0.004570284890546381,0.0391810190069104,0.03191122853848655,4,TLR4/IL33/LRRK2/CCL2
C3,Up,GO_BP,GO:0051895,negative regulation of focal adhesion assembly,4/726,16/16355,0.004570284890546381,0.0391810190069104,0.03191122853848655,4,DLC1/ACVRL1/APOD/FAM107A
C3,Up,GO_BP,GO:0060856,establishment of blood-brain barrier,4/726,16/16355,0.004570284890546381,0.0391810190069104,0.03191122853848655,4,RECK/ADGRA2/FZD4/MXRA8
C3,Up,GO_BP,GO:0150118,negative regulation of cell-substrate junction organization,4/726,16/16355,0.004570284890546381,0.0391810190069104,0.03191122853848655,4,DLC1/ACVRL1/APOD/FAM107A
C3,Up,GO_BP,GO:1904738,vascular associated smooth muscle cell migration,6/726,36/16355,0.00467121752960698,0.039973369679587596,0.03255656355118661,6,ADAMTS1/DDR2/MEF2C/BMP4/IGFBP5/PRKG1
C3,Up,GO_BP,GO:1902807,negative regulation of cell cycle G1/S phase transition,10/726,86/16355,0.004706513293724454,0.040202180825304516,0.032742920234810326,10,KANK2/PKD2/BCL2/FAM107A/DACT1/WEE1/CCL2/KLF4/GPNMB/JADE1
C3,Up,GO_BP,GO:1990868,response to chemokine,11/726,100/16355,0.004769914213813786,0.04059611771104559,0.033063764620925085,11,CXCL12/SLIT3/ACKR4/CCL14/ACKR1/CCL23/CMKLR1/CCL19/CCL2/CCL8/DUSP1
C3,Up,GO_BP,GO:1990869,cellular response to chemokine,11/726,100/16355,0.004769914213813786,0.04059611771104559,0.033063764620925085,11,CXCL12/SLIT3/ACKR4/CCL14/ACKR1/CCL23/CMKLR1/CCL19/CCL2/CCL8/DUSP1
C3,Up,GO_BP,GO:0032233,positive regulation of actin filament bundle assembly,8/726,60/16355,0.004818465614595186,0.04078766028354627,0.03321976767957042,8,FERMT2/LIMCH1/SYNPO2/LPAR1/CCN2/SYNPO/RGCC/MYOC
C3,Up,GO_BP,GO:0034113,heterotypic cell-cell adhesion,8/726,60/16355,0.004818465614595186,0.04078766028354627,0.03321976767957042,8,CD200/VCAM1/GLDN/ITGA7/ITGAM/ITGB2/BMP7/KLF4
C3,Up,GO_BP,GO:0060420,regulation of heart growth,8/726,60/16355,0.004818465614595186,0.04078766028354627,0.03321976767957042,8,COL14A1/ZFPM2/MEF2C/FGFR1/FGF2/CITED2/TGFBR3/WNT2
C3,Up,GO_BP,GO:0031346,positive regulation of cell projection organization,27/726,356/16355,0.004851000664918346,0.04098921065429207,0.033383921652741746,27,CXCL12/EPS8/PRKD1/MAP1B/DDR2/PLXND1/DOCK11/NEGR1/NTRK3/FZD4/DZIP1/ENPP2/PLXNC1/MNS1/SERPINF1/PIK3R1/ROR1/EPHA3/PTN/FGFR1/MAGI2/KIT/CCL19/TNN/BMP7/NTRK2/ROBO2
C3,Up,GO_BP,GO:0003281,ventricular septum development,9/726,73/16355,0.004871547983942541,0.04108892716079363,0.033465136391630235,9,ZFPM2/SLIT3/BMP4/SMAD6/TBX3/CITED2/TGFBR3/CCN1/ROBO2
C3,Up,GO_BP,GO:0048546,digestive tract morphogenesis,7/726,48/16355,0.004970695270543439,0.041850047277801214,0.03408503548090058,7,PDGFRA/NPR2/BCL2/HLX/SOX10/SOX17/DACT1
C3,Up,GO_BP,GO:0007599,hemostasis,20/726,239/16355,0.0049985442122838526,0.04200923203812082,0.034214684514926666,20,SERPING1/COL3A1/PDGFRA/FBLN1/PAPSS2/TFPI/TLR4/F2RL2/MYL9/SVEP1/FLI1/F2R/PEAR1/ADRA2A/PRKG1/IL6ST/VWF/F10/EMILIN1/TSPAN18
C3,Up,GO_BP,GO:0001892,embryonic placenta development,10/726,87/16355,0.005112143519932126,0.04232703074129915,0.034473517677090455,10,RSPO3/GATA2/PKD2/SNAI1/CITED2/CCN1/BMP7/WNT2/SOCS3/ADM
C3,Up,GO_BP,GO:0003094,glomerular filtration,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,F2R/ADGRF5/MCAM/AQP1/SULF1
C3,Up,GO_BP,GO:0003148,outflow tract septum morphogenesis,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,ZFPM2/ENG/BMP4/SMAD6/ROBO2
C3,Up,GO_BP,GO:0010714,positive regulation of collagen metabolic process,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,DDR2/ENG/BMP4/F2R/RGCC
C3,Up,GO_BP,GO:0022010,central nervous system myelination,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,GPM6B/CLU/PLP1/ID4/SOX10
C3,Up,GO_BP,GO:0032291,axon ensheathment in central nervous system,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,GPM6B/CLU/PLP1/ID4/SOX10
C3,Up,GO_BP,GO:0048596,embryonic camera-type eye morphogenesis,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,ZEB1/TWIST1/FOXF2/CITED2/BMP7
C3,Up,GO_BP,GO:0051882,mitochondrial depolarization,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,COL6A1/LRRK2/BCL2/DCN/MYOC
C3,Up,GO_BP,GO:0060669,embryonic placenta morphogenesis,5/726,26/16355,0.005142038642328513,0.04232703074129915,0.034473517677090455,5,RSPO3/CCN1/BMP7/SOCS3/ADM
C3,Up,GO_BP,GO:0019218,regulation of steroid metabolic process,11/726,101/16355,0.005144473084989744,0.04232703074129915,0.034473517677090455,11,DAB2/QKI/SNAI1/PRKG1/KIT/NR1D1/CH25H/EGR1/DKK3/PDE8B/ADM
C3,Up,GO_BP,GO:0032231,regulation of actin filament bundle assembly,11/726,101/16355,0.005144473084989744,0.04232703074129915,0.034473517677090455,11,FERMT2/DLC1/LIMCH1/SYNPO2/LPAR1/PIK3R1/CCN2/SYNPO/RGCC/S1PR1/MYOC
C3,Up,GO_BP,GO:0110020,regulation of actomyosin structure organization,11/726,101/16355,0.005144473084989744,0.04232703074129915,0.034473517677090455,11,FERMT2/PRKD1/DLC1/LIMCH1/LPAR1/PIK3R1/CCN2/SYNPO/RGCC/S1PR1/MYOC
C3,Up,GO_BP,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,14/726,145/16355,0.0051689592785301094,0.04245414456387142,0.034577046333192765,14,ZEB1/ZEB2/ENG/FBN1/ASPN/ITGA8/TGFB1I1/SMAD6/TSC22D1/ZNF703/CITED2/TGFBR3/DKK3/BAMBI
C3,Up,GO_BP,GO:0033674,positive regulation of kinase activity,20/726,240/16355,0.005233466467022986,0.04290894495998951,0.03494746138996704,20,FERMT2/DDR2/TLR4/FBN1/PDGFRB/FLT1/NTRK3/ANGPT1/PDE5A/LRRK2/TCIM/GHR/ADRA2A/FGFR1/FGF2/CCL19/CEMIP/RGCC/CCN1/FGF18
C3,Up,GO_BP,GO:0006809,nitric oxide biosynthetic process,9/726,74/16355,0.005333521517545372,0.04359311621899278,0.0355046889955499,9,TLR4/PTGIS/CLU/PKD2/PTX3/KLF2/RGN/DDAH1/KLF4
C3,Up,GO_BP,GO:0001658,branching involved in ureteric bud morphogenesis,8/726,61/16355,0.005335470801600861,0.04359311621899278,0.0355046889955499,8,WNT2B/BMP4/DCHS1/GPC3/PKD2/BCL2/FGF2/PBX1
C3,Up,GO_BP,GO:0003161,cardiac conduction system development,6/726,37/16355,0.005370288553708624,0.043649854023050376,0.03555089945862475,6,BMP4/IRX3/TBX3/KCNJ8/MSX1/GJA1
C3,Up,GO_BP,GO:0031076,embryonic camera-type eye development,6/726,37/16355,0.005370288553708624,0.043649854023050376,0.03555089945862475,6,ZEB1/TWIST1/NES/FOXF2/CITED2/BMP7
C3,Up,GO_BP,GO:0034694,response to prostaglandin,6/726,37/16355,0.005370288553708624,0.043649854023050376,0.03555089945862475,6,PTGFR/A2M/GNG2/PTGER2/CCL19/TGFBR3
C3,Up,GO_BP,GO:0014003,oligodendrocyte development,7/726,49/16355,0.005582200154424444,0.045137997117876145,0.03676292700667245,7,GPM6B/CLU/LPAR1/PLP1/ID4/SOX10/WASF3
C3,Up,GO_BP,GO:0030850,prostate gland development,7/726,49/16355,0.005582200154424444,0.045137997117876145,0.03676292700667245,7,MMP2/BMP4/SERPINF1/AR/ID4/BMP7/SULF1
C3,Up,GO_BP,GO:0042596,fear response,7/726,49/16355,0.005582200154424444,0.045137997117876145,0.03676292700667245,7,MEF2C/BCL2/ADRA2A/PENK/GRP/GNG7/PDE8B
C3,Up,GO_BP,GO:0022408,negative regulation of cell-cell adhesion,17/726,193/16355,0.005605519324371856,0.04524867660807385,0.03685307061691391,17,CXCL12/BMP4/LRRC32/DAPL1/PDE5A/PODXL/FGL2/HLX/ZNF703/PRKG1/RUNX3/RGCC/LAPTM5/PLA2G5/KLF4/GPNMB/BCL6
C3,Up,GO_BP,GO:0070665,positive regulation of leukocyte proliferation,15/726,162/16355,0.00571482725133114,0.046051901246575815,0.03750726199979904,15,TLR4/MEF2C/CSF1/VCAM1/BCL2/CSF2RB/KIT/CCL19/IL6ST/GPR183/HLA-DPB1/IRS2/BST1/HLA-DPA1/BCL6
C3,Up,GO_BP,GO:0001710,mesodermal cell fate commitment,4/726,17/16355,0.005769315440911272,0.04633204092547206,0.03773542353164638,4,BMP4/EYA2/FGFR1/KLF4
C3,Up,GO_BP,GO:0072224,metanephric glomerulus development,4/726,17/16355,0.005769315440911272,0.04633204092547206,0.03773542353164638,4,PDGFRA/PDGFRB/AQP1/EGR1
C3,Up,GO_BP,GO:0045123,cellular extravasation,9/726,75/16355,0.005828680914814154,0.04672891286313463,0.03805865838934696,9,CXCL12/JAM2/PDGFD/VCAM1/PECAM1/SELE/PLVAP/CCL2/BST1
C3,Up,GO_BP,GO:0001558,regulation of cell growth,29/726,396/16355,0.005840017632953514,0.04674003890905555,0.03806772006775939,29,CXCL12/COL14A1/MAP1B/DAB2/SLIT3/IGFBP4/CHPT1/IGFBP5/AGTR1/ACVRL1/BCL2/MEG3/RNF157/SEMA3G/FAM107A/SOX17/CCN3/MSX1/ENPP1/OLFM1/FRZB/GJA1/PRDM11/SGK1/RERG/JADE1/SPOCK1/TSPYL2/BCL6
C3,Up,GO_BP,GO:0042472,inner ear morphogenesis,11/726,103/16355,0.005963152114789378,0.04764436842734778,0.03880425695893195,11,ZEB1/PRRX1/CTHRC1/GATA2/ITGA8/TBX3/FGFR1/SOBP/FRZB/SPARC/MAFB
C3,Up,GO_BP,GO:0030325,adrenal gland development,5/726,27/16355,0.006084264330807765,0.048529497158123734,0.039525155647370615,5,PDGFRA/ARID5B/CITED2/PBX1/DKK3
C3,Up,GO_BP,GO:0002335,mature B cell differentiation,6/726,38/16355,0.006142924722080367,0.048914339566667055,0.03983859297905822,6,DOCK10/PLCL2/DOCK11/ITM2A/GPR183/BCL6
