tf,target,Limbus,Cornea,Conjunctiva,Cultured,delta_max,rewired
IRX5,XM_005275723,0.2,0.7714285714285715,1,-0.5,1.5,TRUE
IRX5,VAMP4,-0.4,-0.9428571428571428,-1,0.5,1.5,TRUE
IRX5,PPP2R1B,0.4,-0.8285714285714285,-0.5,1,1.8285714285714285,TRUE
IRX5,XM_006718867,0.4,-0.8285714285714285,-0.5,1,1.8285714285714285,TRUE
IRX5,XM_006718870,0.4,-0.8285714285714285,-0.5,1,1.8285714285714285,TRUE
IRX5,MFSD4B,-1,-0.7142857142857143,1,0.5,2,TRUE
IRX5,SASH3,0.6000000000000001,0.7714285714285715,-0.5,1,1.5,TRUE
IRX5,APEH,0.2,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
IRX5,CDC42EP1,-0.8,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
IRX5,XM_006724107,-0.8,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
IRX5,XM_006724108,-0.8,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
IRX5,XM_006724109,-0.8,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
IRX5,APLP2,0.4,-0.8285714285714285,1,0,1.8285714285714285,TRUE
IRX5,C16orf46,-0.8,-0.9428571428571428,-1,0.5,1.5,TRUE
IRX5,TXNL4A,0,-0.8285714285714285,-1,-0.5,1,TRUE
IRX5,XM_005266645,0,-0.8285714285714285,-1,-0.5,1,TRUE
IRX5,NUDT6,-0.4,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
IRX5,UBE2K,-0.2,-0.7714285714285715,-1,0.5,1.5,TRUE
IRX5,UBTD1,-0.4,-0.7714285714285715,-0.5,1,1.7714285714285714,TRUE
IRX5,HUS1,0.4,-1,-1,0.5,1.5,TRUE
SOX9,DCT,0.8,0.9428571428571428,-0.5,1,1.5,TRUE
SOX9,TYRP1,0,0.8285714285714285,0.5,1,1,TRUE
SOX9,KRT13,0.4,0.8857142857142858,-0.8660254037844387,0.5,1.7517396894987245,TRUE
SOX9,KRT19,0.2,0.9428571428571428,0.8660254037844387,0.5,0.7428571428571429,TRUE
SOX9,ANO4,-0.4,-0.7714285714285715,-1,-1,0.6,TRUE
SOX9,P2RY14,0.6000000000000001,0.8857142857142858,-0.5,0.5,1.3857142857142857,TRUE
SOX9,PECAM1,-0.6000000000000001,0.9428571428571428,1,0.5,1.6,TRUE
SOX9,XM_006721945,-0.6000000000000001,0.9428571428571428,1,0.5,1.6,TRUE
SOX9,PTGER4,0.8,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
SOX9,XM_005248326,0.8,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
SOX9,XM_005248327,0.8,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
SOX9,GIMAP7,0.8,0.7714285714285715,-1,0.5,1.8,TRUE
SOX9,FSIP1,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
SOX9,XM_005254209,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
SOX9,GIMAP6,1,0.7142857142857143,-0.5,1,1.5,TRUE
SOX9,MS4A7,0.8,0.9428571428571428,-0.5,-0.5,1.4428571428571428,TRUE
SOX9,OTULINL,-0.4,0.8857142857142858,0.5,-1,1.8857142857142857,TRUE
SOX9,C1QB,0.8,0.9428571428571428,-1,1,2,TRUE
SOX9,HS6ST2,-0.8,-0.9428571428571428,1,-1,2,TRUE
SOX9,KRT15,-0.6324555320336759,0.7714285714285715,-0.8660254037844387,0.5,1.6374539752130102,TRUE
SOX9,XM_006721891,-0.6324555320336759,0.7714285714285715,-0.8660254037844387,0.5,1.6374539752130102,TRUE
SOX9,ACKR1,0.4,0.9428571428571428,1,1,0.6,TRUE
SOX9,MYCT1,1,0.8285714285714285,-1,-0.5,2,TRUE
SOX9,NR_003191,0.2,0.7714285714285715,1,0.5,0.8,TRUE
SOX9,NR_045211,0.2,0.7714285714285715,1,0.5,0.8,TRUE
SOX9,IRS1,1,0.8857142857142858,1,-0.5,1.5,TRUE
SOX9,XM_005246534,1,0.8857142857142858,1,-0.5,1.5,TRUE
SOX9,TRIM71,-0.4,-0.7714285714285715,0.5,-0.5,1.2714285714285714,TRUE
SOX9,CD69,0,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
SOX9,FIBCD1,-0.8,-0.7714285714285715,1,-1,2,TRUE
SOX9,TXNIP,1,0.9428571428571428,-0.5,-0.5,1.5,TRUE
SOX9,VEPH1,-0.8,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
SOX9,XM_005247767,-0.8,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
SOX9,XM_005247768,-0.8,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
SOX9,CCM2L,0,0.8857142857142858,1,1,1,TRUE
SOX9,XM_006723706,0,0.8857142857142858,1,1,1,TRUE
SOX9,PDE2A,0.8,0.9428571428571428,1,-0.5,1.5,TRUE
SOX9,ANO3,0.8,-0.7714285714285715,0.5,-1,1.8,TRUE
SOX9,ICAM2,0.4,0.7714285714285715,1,0.5,0.6,TRUE
SOX9,CLEC14A,1,0.7714285714285715,-1,-1,2,TRUE
SOX9,FBXO22,-0.8,-0.8857142857142858,0.5,1,1.8857142857142857,TRUE
SOX9,DLGAP1,-0.8,-0.8285714285714285,-1,0.5,1.5,TRUE
SOX9,TPPP,-0.6000000000000001,0.7142857142857143,-0.5,1,1.6,TRUE
SOX9,XM_005248237,-0.6000000000000001,0.7142857142857143,-0.5,1,1.6,TRUE
SOX9,RNFT2,-0.2,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
SOX9,XM_005253968,-0.2,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
SOX9,XM_005253969,-0.2,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
SOX9,TBL1X,0.2,0.9428571428571428,0.5,1,0.8,TRUE
SOX9,SNORD74,0.8,0.8285714285714285,-0.5,1,1.5,TRUE
SOX9,DOCK1,-0.4,-0.7142857142857143,1,0.5,1.7142857142857144,TRUE
SOX9,XM_006717682,-0.4,-0.7142857142857143,1,0.5,1.7142857142857144,TRUE
SOX9,XM_006717683,-0.4,-0.7142857142857143,1,0.5,1.7142857142857144,TRUE
SOX9,GART,0.2,-0.7714285714285715,-1,1,2,TRUE
SOX9,DYNLRB2,-0.6000000000000001,-0.9428571428571428,1,-0.5,1.9428571428571428,TRUE
SOX9,XM_005256188,-0.6000000000000001,-0.9428571428571428,1,-0.5,1.9428571428571428,TRUE
SOX9,SDK1,-0.2,1,0.5,0.5,1.2,TRUE
SOX9,DNAH14,0.4,-1,-1,-1,1.4,TRUE
SOX9,LYAR,-1,-0.5428571428571428,-1,0.5,1.5,TRUE
SOX9,GPER1,-0.8,-0.7142857142857143,0.5,-0.5,1.3,TRUE
SOX9,METTL21A,-0.4,-0.7714285714285715,-0.5,0.5,1.2714285714285714,TRUE
SOX9,KLC1,-1,-0.6,-1,1,2,TRUE
SOX9,MFSD3,-0.8,-0.7714285714285715,-0.5,0.5,1.3,TRUE
SOX9,DNM3,0.2,1,-0.5,0.5,1.5,TRUE
SOX9,XM_005245084,0.2,1,-0.5,0.5,1.5,TRUE
SOX9,EEF1A1,0.8,0.9856107606091623,-0.5,0.8660254037844387,1.4856107606091622,TRUE
SOX9,CTDSPL,-0.8,-0.9428571428571428,0.5,1,1.9428571428571428,TRUE
SOX9,VAMP4,-0.2,-0.9428571428571428,-1,-1,0.8,TRUE
SOX9,RHCE,-0.8,-0.8857142857142858,0.5,-1,1.5,TRUE
SOX9,APEH,0.4,-0.9428571428571428,0.5,-1,1.5,TRUE
SOX9,EIF4G2,-0.4,-0.6,0.5,0.5,1.1,TRUE
SOX9,TXNL4A,-0.4,-0.8857142857142858,-1,-0.5,0.6,TRUE
SOX9,XM_005266645,-0.4,-0.8857142857142858,-1,-0.5,0.6,TRUE
SOX9,NUDT6,0.2,-0.7714285714285715,0.5,-1,1.5,TRUE
ZNF496,MMP10,-1,-0.4857142857142857,-1,0.5,1.5,TRUE
ZNF496,DCLK2,0.4,0.2571428571428572,-0.5,1,1.5,TRUE
ZNF496,FLACC1,0.8,0.2571428571428572,1,1,0.7428571428571429,TRUE
ZNF496,KIRREL3,1,0.42857142857142855,0.5,-0.5,1.5,TRUE
ZNF496,UBR1,-0.8,-0.7142857142857143,-1,0.5,1.5,TRUE
ZNF496,DDX19B,0.2,0.8285714285714285,0.5,0.5,0.6285714285714286,TRUE
ZNF496,KLHL35,0.6000000000000001,0.31428571428571433,1,0.5,0.6857142857142857,TRUE
NR1D2,ANXA3,-0.8,-0.4857142857142857,-0.5,0.5,1.3,TRUE
NR1D2,XM_005262973,-0.8,-0.4857142857142857,-0.5,0.5,1.3,TRUE
NR1D2,NT5E,-0.6000000000000001,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
NR1D2,ANTXR2,0.4,-0.9428571428571428,0.5,1,1.9428571428571428,TRUE
NR1D2,S100A2,-1,-0.7142857142857143,-1,0.5,1.5,TRUE
NR1D2,OSMR,-1,-0.8285714285714285,0.5,-0.5,1.5,TRUE
NR1D2,RHOU,0.8,0.31428571428571433,-0.5,0.5,1.3,TRUE
NR1D2,MBOAT2,-1,-0.8285714285714285,0.5,-0.5,1.5,TRUE
NR1D2,XR_241248,-1,-0.8285714285714285,0.5,-0.5,1.5,TRUE
NR1D2,KIT,-0.2,0.7714285714285715,1,1,1.2,TRUE
NR1D2,XM_006714038,-0.2,0.7714285714285715,1,1,1.2,TRUE
NR1D2,SCIN,-0.2,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,GSDME,-0.4,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
NR1D2,PTPRZ1,-0.8,-0.19999999999999998,-1,0.5,1.5,TRUE
NR1D2,FXYD5,-0.4,-0.9428571428571428,-1,-0.5,0.6,TRUE
NR1D2,XM_006723246,-0.4,-0.9428571428571428,-1,-0.5,0.6,TRUE
NR1D2,RNF39,0.4,0.8857142857142858,-0.5,-0.5,1.3857142857142857,TRUE
NR1D2,ANKRD20A8P,0.8,0.6,-0.5,0.5,1.3,TRUE
NR1D2,DRAM1,-1,-1,-1,0.5,1.5,TRUE
NR1D2,ANKRD20A1,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,ANKRD20A2P,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,ANKRD20A3P,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,ANKRD20A4P,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,ANKRD20A5P,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,ANKRD20A9P,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,XM_005272525,0.4,0.6571428571428571,0.5,1,0.6,TRUE
NR1D2,NRCAM,-0.8,-1,-1,1,2,TRUE
NR1D2,SLC20A1,1,0.6571428571428571,-0.5,0.5,1.5,TRUE
NR1D2,XM_006712712,1,0.6571428571428571,-0.5,0.5,1.5,TRUE
NR1D2,AMPD3,0.4,0.9428571428571428,1,-1,2,TRUE
NR1D2,RAC2,-0.8,0.08571428571428572,-0.5,0.5,1.3,TRUE
NR1D2,TNFAIP3,0.4,0.9428571428571428,-1,-0.5,1.9428571428571428,TRUE
NR1D2,TRIB1,0.8,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,XM_006716496,0.8,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,XM_006716497,0.8,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,XR_428373,0.8,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,RRAS,0.4,-1,-0.5,-1,1.4,TRUE
NR1D2,PTPRK,-1,-0.7142857142857143,1,0.5,2,TRUE
NR1D2,XM_006715539,-1,-0.7142857142857143,1,0.5,2,TRUE
NR1D2,XM_006725027,-1,-0.7142857142857143,1,0.5,2,TRUE
NR1D2,ODC1,1,0.8285714285714285,-0.5,0.5,1.5,TRUE
NR1D2,RASSF5,1,1,0.5,-1,2,TRUE
NR1D2,PLK3,0.4,0.9428571428571428,-0.5,-1,1.9428571428571428,TRUE
NR1D2,XR_246234,0.4,0.9428571428571428,-0.5,-1,1.9428571428571428,TRUE
NR1D2,CEP170,-0.4,-0.9428571428571428,-1,0.5,1.5,TRUE
NR1D2,BCL2L11,1,1,0.5,-1,2,TRUE
NR1D2,XM_005263550,1,1,0.5,-1,2,TRUE
NR1D2,SLC6A20,1,0.8285714285714285,-1,-0.5,2,TRUE
NR1D2,MMD,-0.4,-0.8285714285714285,-1,0.5,1.5,TRUE
NR1D2,XR_429880,-0.4,-0.8285714285714285,-1,0.5,1.5,TRUE
NR1D2,ARPC1B,-0.8,-0.8857142857142858,-0.5,1,1.8857142857142857,TRUE
NR1D2,CPNE8,-1,-0.028571428571428574,-1,0.5,1.5,TRUE
NR1D2,SNORD49A,-1,-0.9428571428571428,-1,1,2,TRUE
NR1D2,ANO6,-0.8,-0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
NR1D2,ACADSB,0.8,0.7714285714285715,1,-0.5,1.5,TRUE
NR1D2,CRY2,0.8,0.8857142857142858,1,-0.5,1.5,TRUE
NR1D2,ADA,0.2,-0.8285714285714285,-1,-1,1.2,TRUE
NR1D2,BCKDHB,1,0.4857142857142857,1,-0.5,1.5,TRUE
NR1D2,TBC1D1,0.2,-0.6571428571428571,-1,-0.5,1.2,TRUE
NR1D2,GALNT13,1,0.6,-1,0.5,2,TRUE
NR1D2,XM_005246267,1,0.6,-1,0.5,2,TRUE
NR1D2,DCBLD1,-0.8,-0.6,-1,1,2,TRUE
NR1D2,WEE1,0.8,0.5428571428571428,-1,-0.5,1.8,TRUE
NR1D2,XM_005253118,0.8,0.5428571428571428,-1,-0.5,1.8,TRUE
NR1D2,XM_005253119,0.8,0.5428571428571428,-1,-0.5,1.8,TRUE
NR1D2,GGA2,1,0.7714285714285715,1,-1,2,TRUE
NR1D2,KIAA1549L,0,-0.5428571428571428,0.5,1,1.5428571428571427,TRUE
NR1D2,ARHGEF2,-0.8,-0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,XM_005245589,-0.8,-0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,XM_005245591,-0.8,-0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
NR1D2,ATP6V0A1,0.8,0.9428571428571428,-1,-0.5,1.9428571428571428,TRUE
NR1D2,HPRT1,-1,-0.7142857142857143,-1,0.5,1.5,TRUE
NR1D2,SSBP3,0.4,0.9428571428571428,1,1,0.6,TRUE
NR1D2,PTPN12,-1,-0.8857142857142858,-0.5,0.5,1.5,TRUE
NR1D2,MRPL15,-1,-0.8285714285714285,-1,0.5,1.5,TRUE
NR1D2,TMEM131L,0.8,0.19999999999999998,-1,0.5,1.8,TRUE
NR1D2,CIPC,0.4,0.8857142857142858,1,-0.5,1.5,TRUE
NR1D2,VCPKMT,1,0.6,-1,-0.5,2,TRUE
NR1D2,XM_005268061,1,0.6,-1,-0.5,2,TRUE
NR1D2,XM_006720254,1,0.6,-1,-0.5,2,TRUE
NR1D2,XR_429329,1,0.6,-1,-0.5,2,TRUE
NR1D2,DYNLL2,0.8,0.4857142857142857,-0.5,1,1.5,TRUE
NR1D2,CNIH1,-0.4,-1,-1,-0.5,0.6,TRUE
NR1D2,XR_245653,-0.4,-1,-1,-0.5,0.6,TRUE
NR1D2,GMNN,-0.8,-0.9428571428571428,-1,1,2,TRUE
NR1D2,INPP1,0.4,0.9856107606091623,0.5,1,0.6,TRUE
NR1D2,XM_005246532,0.4,0.9856107606091623,0.5,1,0.6,TRUE
NR1D2,XM_006712498,0.4,0.9856107606091623,0.5,1,0.6,TRUE
NR1D2,STARD3NL,-1,-0.7714285714285715,-0.5,0.5,1.5,TRUE
NR1D2,XM_005249880,-1,-0.7714285714285715,-0.5,0.5,1.5,TRUE
NR1D2,XM_006715789,-1,-0.7714285714285715,-0.5,0.5,1.5,TRUE
NR1D2,OSBPL8,-1,-0.7714285714285715,-0.5,0.5,1.5,TRUE
NR1D2,FSD1L,-0.4,-0.7714285714285715,-0.5,1,1.7714285714285714,TRUE
NR1D2,MAP2K3,1,0.8285714285714285,-0.5,0.5,1.5,TRUE
NR1D2,XM_005256723,1,0.8285714285714285,-0.5,0.5,1.5,TRUE
NR1D2,SLC11A2,-0.6000000000000001,-0.2571428571428572,-1,0.5,1.5,TRUE
NR1D2,XM_005268912,-0.6000000000000001,-0.2571428571428572,-1,0.5,1.5,TRUE
NR1D2,XM_005268916,-0.6000000000000001,-0.2571428571428572,-1,0.5,1.5,TRUE
NR1D2,CERS2,-0.8,-0.7142857142857143,1,-0.5,1.8,TRUE
NR1D2,XM_005245107,-0.8,-0.7142857142857143,1,-0.5,1.8,TRUE
NR1D2,BABAM1,-0.8,-0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
NR1D2,PHF7,1,0.5428571428571428,0.5,-1,2,TRUE
NR1D2,PEBP1,1,0.2571428571428572,1,-1,2,TRUE
NR1D2,FAM133B,1,0.7714285714285715,-1,0.5,2,TRUE
NR1D2,FAM133DP,1,0.7714285714285715,-1,0.5,2,TRUE
NR1D2,CAPNS1,-0.8,0.9428571428571428,-0.5,0,1.7428571428571429,TRUE
NR1D2,XM_005259297,-0.8,0.9428571428571428,-0.5,0,1.7428571428571429,TRUE
NR1D2,SELENOK,1,0.8285714285714285,1,-0.5,1.5,TRUE
NR1D2,PRKN,0.4,0.9428571428571428,-0.5,0.5,1.4428571428571428,TRUE
NR1D2,SLC25A26,0.4,0.8285714285714285,1,-0.5,1.5,TRUE
NR1D2,XM_006712957,0.4,0.8285714285714285,1,-0.5,1.5,TRUE
NR1D2,XR_427246,0.4,0.8285714285714285,1,-0.5,1.5,TRUE
ZBTB10,KRT3,0,0.9856107606091623,-0.5,0.5,1.4856107606091622,TRUE
ZBTB10,DCDC1,-0.4,0.8285714285714285,0.5,-0.5,1.3285714285714285,TRUE
ZBTB10,NT5E,-0.8,-0.9428571428571428,0.5,-1,1.5,TRUE
ZBTB10,ANTXR2,0.8,-0.6,1,-0.5,1.6,TRUE
ZBTB10,FLRT3,-1,0.14285714285714285,0.5,0.5,1.5,TRUE
ZBTB10,ALDH3A1,0,0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
ZBTB10,XM_005256525,0,0.7142857142857143,-0.5,0.5,1.2142857142857144,TRUE
ZBTB10,EDNRA,0,-0.5428571428571428,-0.5,-1,1,TRUE
ZBTB10,SCIN,-0.4,0.7714285714285715,1,-0.5,1.5,TRUE
ZBTB10,GSDME,0,-0.8857142857142858,0.5,0.5,1.3857142857142857,TRUE
ZBTB10,SH3KBP1,-1,-0.42857142857142855,0.5,-0.5,1.5,TRUE
ZBTB10,SEMA3A,-0.2,-0.6,0.5,-0.5,1.1,TRUE
ZBTB10,XM_005250111,-0.2,-0.6,0.5,-0.5,1.1,TRUE
ZBTB10,ERICH5,0,0.9428571428571428,1,0.5,1,TRUE
ZBTB10,RAI14,-0.8,-0.8285714285714285,-0.5,0.5,1.3285714285714285,TRUE
ZBTB10,FXYD5,0,-0.6,-0.5,1,1.6,TRUE
ZBTB10,XM_006723246,0,-0.6,-0.5,1,1.6,TRUE
ZBTB10,NTN4,-1,-0.6,0.5,-0.5,1.5,TRUE
ZBTB10,RNF39,0,0.7142857142857143,0.5,-0.5,1.2142857142857144,TRUE
ZBTB10,PDGFC,-0.8,-0.37142857142857144,0.5,1,1.8,TRUE
ZBTB10,ANKRD20A8P,1,0.4857142857142857,0.5,-1,2,TRUE
ZBTB10,RETREG1,-0.2,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZBTB10,XM_005248312,-0.2,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZBTB10,NRG4,-0.8,0.5428571428571428,0.5,1,1.8,TRUE
ZBTB10,ANKRD20A1,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,ANKRD20A2P,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,ANKRD20A3P,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,ANKRD20A4P,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,ANKRD20A5P,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,ANKRD20A9P,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,XM_005272525,0,0.5428571428571428,-0.5,-0.5,1.0428571428571427,TRUE
ZBTB10,MSI2,0.8,0.7142857142857143,-0.5,0.5,1.3,TRUE
ZBTB10,XM_005257014,0.8,0.7142857142857143,-0.5,0.5,1.3,TRUE
ZBTB10,XM_005257018,0.8,0.7142857142857143,-0.5,0.5,1.3,TRUE
ZBTB10,ANKRD20A12P,1,0.5428571428571428,0.5,-0.5,1.5,TRUE
ZBTB10,SLC20A1,0.8,0.2571428571428572,-1,-1,1.8,TRUE
ZBTB10,XM_006712712,0.8,0.2571428571428572,-1,-1,1.8,TRUE
ZBTB10,AKT3,-0.4,-0.4857142857142857,1,-0.5,1.5,TRUE
ZBTB10,XM_006711726,-0.4,-0.4857142857142857,1,-0.5,1.5,TRUE
ZBTB10,LURAP1L,1,-0.8857142857142858,0.5,-0.5,1.8857142857142857,TRUE
ZBTB10,SCRN1,0.2,-0.8285714285714285,0.5,0.5,1.3285714285714285,TRUE
ZBTB10,RAC2,-1,0.028571428571428574,0.5,-1,1.5,TRUE
ZBTB10,TNFAIP3,0.2,0.8857142857142858,-0.5,-0.5,1.3857142857142857,TRUE
ZBTB10,KATNAL1,0.8,-0.7142857142857143,-0.5,-0.5,1.5142857142857142,TRUE
ZBTB10,RRAS,0.2,-0.7714285714285715,0.5,0.5,1.2714285714285714,TRUE
ZBTB10,PTPRK,-0.8,-0.6571428571428571,0.5,0.5,1.3,TRUE
ZBTB10,XM_006715539,-0.8,-0.6571428571428571,0.5,0.5,1.3,TRUE
ZBTB10,XM_006725027,-0.8,-0.6571428571428571,0.5,0.5,1.3,TRUE
ZBTB10,PLK3,0.2,0.8857142857142858,0.5,0.5,0.6857142857142857,TRUE
ZBTB10,XR_246234,0.2,0.8857142857142858,0.5,0.5,0.6857142857142857,TRUE
ZBTB10,CEP170,-0.2,-0.6571428571428571,-0.5,0.5,1.157142857142857,TRUE
ZBTB10,BCL2L11,0.8,0.7714285714285715,-0.5,0.5,1.3,TRUE
ZBTB10,XM_005263550,0.8,0.7714285714285715,-0.5,0.5,1.3,TRUE
ZBTB10,KAT2B,-0.4,1,1,-0.5,1.5,TRUE
ZBTB10,XR_245162,-0.4,1,1,-0.5,1.5,TRUE
ZBTB10,SLC6A20,0.8,0.6,-0.5,1,1.5,TRUE
ZBTB10,GBP4,0,-0.8857142857142858,-1,1,2,TRUE
ZBTB10,ARPC1B,-1,-0.7714285714285715,0.5,-0.5,1.5,TRUE
ZBTB10,ARSG,-0.4,0.5428571428571428,0.5,0.5,0.9428571428571428,TRUE
ZBTB10,XM_005257170,-0.4,0.5428571428571428,0.5,0.5,0.9428571428571428,TRUE
ZBTB10,XM_005257172,-0.4,0.5428571428571428,0.5,0.5,0.9428571428571428,TRUE
ZBTB10,XM_006721780,-0.4,0.5428571428571428,0.5,0.5,0.9428571428571428,TRUE
ZBTB10,WNT4,0,0.7142857142857143,0.5,0.5,0.7142857142857143,TRUE
ZBTB10,MAGED2,0.8,-0.7714285714285715,0.5,-0.5,1.5714285714285716,TRUE
ZBTB10,PVR,0.4,-0.8857142857142858,-1,-0.5,1.4,TRUE
ZBTB10,ARHGEF2,-0.6000000000000001,-0.7142857142857143,1,-0.5,1.7142857142857144,TRUE
ZBTB10,XM_005245589,-0.6000000000000001,-0.7142857142857143,1,-0.5,1.7142857142857144,TRUE
ZBTB10,XM_005245591,-0.6000000000000001,-0.7142857142857143,1,-0.5,1.7142857142857144,TRUE
ZBTB10,SSBP3,0.8,0.8857142857142858,0.5,-0.5,1.3857142857142857,TRUE
ZBTB10,PTPN12,-0.8,-0.7142857142857143,0.5,-1,1.5,TRUE
ZBTB10,CIPC,0,0.7714285714285715,0.5,1,1,TRUE
ZBTB10,DYNLL2,0.4,0.42857142857142855,0.5,-0.5,1,TRUE
ZBTB10,CNIH1,0.2,-0.7714285714285715,-0.5,-0.5,0.9714285714285715,TRUE
ZBTB10,XR_245653,0.2,-0.7714285714285715,-0.5,-0.5,0.9714285714285715,TRUE
ZBTB10,STIM2,0.6000000000000001,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZBTB10,INPP1,0.8,0.753702346348183,-0.5,-0.5,1.3,TRUE
ZBTB10,XM_005246532,0.8,0.753702346348183,-0.5,-0.5,1.3,TRUE
ZBTB10,XM_006712498,0.8,0.753702346348183,-0.5,-0.5,1.3,TRUE
ZBTB10,YPEL5,0,0.9428571428571428,1,1,1,TRUE
ZBTB10,OSBPL8,-0.8,-0.31428571428571433,-1,-1,0.6857142857142857,TRUE
ZBTB10,RPLP0,-0.8,-0.8285714285714285,0,0.5,1.3285714285714285,TRUE
ZBTB10,CEP85,0,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
ZBTB10,XM_006710822,0,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
ZBTB10,XM_006710823,0,0.7714285714285715,0.5,-1,1.7714285714285714,TRUE
ZBTB10,FSD1L,0,-0.7142857142857143,-1,-0.5,1,TRUE
ZBTB10,NM_001012321,-0.2,-0.8857142857142858,-1,-1,0.8,TRUE
ZBTB10,NR_003662,-0.2,-0.8857142857142858,-1,-1,0.8,TRUE
ZBTB10,RPSA,-0.2,-0.8857142857142858,-1,-1,0.8,TRUE
ZBTB10,RPSAP9,-0.2,-0.8857142857142858,-1,-1,0.8,TRUE
ZBTB10,PHF7,0.8,0.08571428571428572,1,0.5,0.9142857142857143,TRUE
ZBTB10,GUSBP5,1,0.37142857142857144,-0.5,1,1.5,TRUE
ZBTB10,CAPNS1,-0.6000000000000001,0.8857142857142858,0.5,0.8660254037844387,1.4857142857142858,TRUE
ZBTB10,XM_005259297,-0.6000000000000001,0.8857142857142858,0.5,0.8660254037844387,1.4857142857142858,TRUE
ZBTB10,GLOD4,-0.4,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
ZBTB10,XM_006721540,-0.4,0.8285714285714285,-0.5,-0.5,1.3285714285714285,TRUE
ZBTB10,SELENOK,0.8,0.9428571428571428,0.5,-0.5,1.4428571428571428,TRUE
ZBTB10,TRIM62,1,0.8857142857142858,-0.5,0.5,1.5,TRUE
ZBTB10,XM_006710737,1,0.8857142857142858,-0.5,0.5,1.5,TRUE
ZBTB10,MSI1,-0.4,0.8285714285714285,1,0.5,1.4,TRUE
ZBTB10,RPS17,0.4,-0.6571428571428571,-0.8660254037844387,-0.5,1.2660254037844387,TRUE
ZNF10,MMP1,-0.6000000000000001,0.4857142857142857,-0.5,-0.5,1.0857142857142859,TRUE
ZNF10,C15orf48,-0.8,-0.37142857142857144,-1,-1,0.6285714285714286,TRUE
ZNF10,KRT7,-1,-0.5428571428571428,0.5,-0.5,1.5,TRUE
ZNF10,XR_245927,-1,-0.5428571428571428,0.5,-0.5,1.5,TRUE
ZNF10,FLRT3,-1,-0.8285714285714285,-0.5,0.5,1.5,TRUE
ZNF10,MBOAT2,-0.8,-0.08571428571428572,0.5,-0.5,1.3,TRUE
ZNF10,XR_241248,-0.8,-0.08571428571428572,0.5,-0.5,1.3,TRUE
